control_model	module_id	candidate_control	control_modality	control_value	control_stage_window	leakage_status	interpretation	control_value_z	linked_genes	n_DMRs	latent_control_PC1	latent_control_PC2	latent_control_PC3	latent_control_norm	ridge_weight	candidate_control_direction_PC1	candidate_control_direction_PC2	candidate_control_direction_PC3	u	beta	weighted_PC1	weighted_PC2	weighted_PC3
all_available_unit_beta	M13	RNA_delta_morula_to_blastocyst_M13	RNA	0.0	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-0.1958773853345393	DAPL1,IL1R2	7	-0.0193467288145157	0.0463898469783355	-0.0478061524370573	0.0693667213390611	0.4282442670836051	0.0037895866549637	-0.0090867219321857	0.0093641441422752	-0.1958773853345393	1.0	0.0037895866549637262	-0.009086721932185737	0.009364144142275198
all_available_unit_beta	M14	RNA_delta_8cell_to_morula_M14	RNA	-1.4311153846153846	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.4220668014340834	C16orf13,CYBA,HAND2,HMHA1	5	-0.0039174201224136	0.0153751559921976	-0.0150992284493165	0.0219027007915588	0.1333504329492505	0.0016534129809406	-0.0064893429111769	0.0063728830557255	-0.4220668014340834	1.0	0.0016534129809406236	-0.0064893429111769225	0.00637288305572553
all_available_unit_beta	M14	RNA_delta_morula_to_blastocyst_M14	RNA	2.877096153846153	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	0.2588509378297041	C16orf13,CYBA,HAND2,HMHA1	5	-0.0039174201224136	0.0153751559921976	-0.0150992284493165	0.0219027007915588	0.1333504329492505	-0.0010140278725597	0.0039798735478583	-0.0039084494446105	0.2588509378297041	1.0	-0.0010140278725597144	0.003979873547858343	-0.003908449444610524
all_available_unit_beta	M15	RNA_delta_8cell_to_morula_M15	RNA	0.0352647058823529	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.1903037584151451	IFLTD1,MIR568	3	-0.0059302035659389	-0.020474215795891	-0.0283206811703073	0.0354460408048683	0.0556550758103894	0.001128540026765	0.0038963202165607	0.0053895320675865	-0.1903037584151451	1.0	0.0011285400267650684	0.0038963202165607884	0.005389532067586509
all_available_unit_beta	M15	RNA_delta_morula_to_blastocyst_M15	RNA	0.1672993966817496	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-0.1694355251910116	IFLTD1,MIR568	3	-0.0059302035659389	-0.020474215795891	-0.0283206811703073	0.0354460408048683	0.0556550758103894	0.0010047871556844	0.0034690595062508	0.0047985294878582	-0.1694355251910116	1.0	0.0010047871556844673	0.003469059506250897	0.004798529487858211
all_available_ridge_beta_diagnostic	M00	internal_genomic_cpg_density_M00	internal_genomic_proxy	5.347763263654622	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	0.3601526354615986		16	-0.0081985191332342	0.057452217932008	-0.0699484369421926	0.090888706074742	0.5428994746098068	-0.0029527182727166	0.0206915677013267	-0.0251921139111501	0.3601526354615986	0.036551902821023656	-0.00010792747136219938	0.0007563161718335288	-0.000920819699536517
all_available_ridge_beta_diagnostic	M00	internal_age_weight_abs_M00	internal_methylation_prior_proxy	0.036840439	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	0.1097799243183517		16	-0.0081985191332342	0.057452217932008	-0.0699484369421926	0.090888706074742	0.5428994746098068	-0.000900032809969	0.0063071001364972	-0.0076789341137009	0.1097799243183517	0.011141568130522604	-1.0027776871975415e-05	7.027098587681293e-05	-8.555536759759278e-05
all_available_ridge_beta_diagnostic	M00	measured_residual_module_weight_M00	measured_residual_diagnostic	0.5428994746098068	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-0.1462759057321613		16	-0.0081985191332342	0.057452217932008	-0.0699484369421926	0.090888706074742	0.5428994746098068	0.0011992458118762	-0.0084038752143259	0.0102317709682681	-0.1462759057321613	-0.014845546484829301	-1.7803459446946267e-05	0.00012476012014698128	-0.0001518962315315524
all_available_ridge_beta_diagnostic	M01	internal_genomic_cpg_density_M01	internal_genomic_proxy	1.88656407415425	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.5741781123512976		21	-0.3117448188641859	-0.0636752082685404	-0.2795223512991518	0.4235234457648272	1.6309226688047955	0.1789970516307354	0.0365609108872062	0.1604956160289432	-0.5741781123512976	-0.14988886309212937	-0.026829664565774118	-0.005480073366496001	-0.024056505417849244
all_available_ridge_beta_diagnostic	M01	internal_age_weight_abs_M01	internal_methylation_prior_proxy	0.046376125	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	1.1986863605287157		21	-0.3117448188641859	-0.0636752082685404	-0.2795223512991518	0.4235234457648272	1.6309226688047955	-0.3736842623379947	-0.0763266036553246	-0.3350596299652094	1.1986863605287157	0.31291637894014573	-0.11693192623772479	-0.02388384443262389	-0.10484564613773849
all_available_ridge_beta_diagnostic	M01	measured_residual_module_weight_M01	measured_residual_diagnostic	1.6309226688047955	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	2.0308344928234634		21	-0.3117448188641859	-0.0636752082685404	-0.2795223512991518	0.4235234457648272	1.6309226688047955	-0.6331021311083915	-0.1293138092894696	-0.567663632533435	2.0308344928234634	0.5301481660647315	-0.335637933738787	-0.06855547884165678	-0.3009458337292442
all_available_ridge_beta_diagnostic	M02	internal_genomic_cpg_density_M02	internal_genomic_proxy	5.663068050838871	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	0.4452673432462641		30	0.0309839911569153	0.2007135480187998	-0.1859313267638452	0.2753477698084201	1.5159442960259268	0.0137961594256054	0.0893711882798624	-0.0827891478943903	0.4452673432462641	0.13363545505554655	0.0018436560428596476	0.011943159414634346	-0.011063565452527797
all_available_ridge_beta_diagnostic	M02	internal_age_weight_abs_M02	internal_methylation_prior_proxy	0.0261365177333333	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	-1.1125305376622892		30	0.0309839911569153	0.2007135480187998	-0.1859313267638452	0.2753477698084201	1.5159442960259268	-0.0344706363407265	-0.223299951493461	0.2068542789328434	-1.1125305376622892	-0.33389721235731457	0.011509649382351352	0.0745592313231902	-0.06906806709985881
all_available_ridge_beta_diagnostic	M02	measured_residual_module_weight_M02	measured_residual_diagnostic	1.5159442960259268	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	1.800765306503324		30	0.0309839911569153	0.2007135480187998	-0.1859313267638452	0.2753477698084201	1.5159442960259268	0.0557948963323788	0.3614379938174436	-0.3348186826284653	1.800765306503324	0.5404530442954572	0.03015452157898359	0.19534026408268002	-0.18095377631354861
all_available_ridge_beta_diagnostic	M03	internal_genomic_cpg_density_M03	internal_genomic_proxy	2.291364556376892	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.4649045581399613		5	-0.0004019823407494	-0.035387958443813	-0.0705802778346977	0.0789559675505685	0.1684932521077122	0.0001868834225061	0.0164520231837961	0.0328130928801358	-0.4649045581399613	-0.0685354890892015	-1.2808146764124054e-05	-0.001127547455408354	-0.002248861369069505
all_available_ridge_beta_diagnostic	M03	internal_age_weight_abs_M03	internal_methylation_prior_proxy	0.0369261126	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	0.1195632303598161		5	-0.0004019823407494	-0.035387958443813	-0.0705802778346977	0.0789559675505685	0.1684932521077122	-4.80623072075986e-05	-0.0042310986273812	-0.0084388060176097	0.1195632303598161	0.017625820883713804	-8.471376180991599e-07	-7.45765865475486e-05	-0.00014874088333879625
all_available_ridge_beta_diagnostic	M03	measured_residual_module_weight_M03	measured_residual_diagnostic	0.1684932521077122	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-0.8954544936907923		5	-0.0004019823407494	-0.035387958443813	-0.0705802778346977	0.0789559675505685	0.1684932521077122	0.0003599568934083	0.0316883064110553	0.0632014269530246	-0.8954544936907923	-0.13200647446384012	-4.751664045779832e-05	-0.004183061611053322	-0.008342997553152709
all_available_ridge_beta_diagnostic	M04	internal_genomic_cpg_density_M04	internal_genomic_proxy	0.821430257948435	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.8617048395143301		10	-0.0176945819967978	0.0011726581924131	-0.0268486449009252	0.032176436911094	0.158611941316062	0.0152475069398238	-0.0010104852394984	0.0231356072455289	-0.8617048395143301	-0.02901347939021097	-0.00044238322835067666	2.9317692670301976e-05	-0.0006712444639981708
all_available_ridge_beta_diagnostic	M04	internal_age_weight_abs_M04	internal_methylation_prior_proxy	0.0439143676	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	0.9175714541393388		10	-0.0176945819967978	0.0011726581924131	-0.0268486449009252	0.032176436911094	0.158611941316062	-0.0162360433331895	0.0010759976828208	-0.0246355501434126	0.9175714541393388	0.03089450035898986	-0.0005016044465857986	3.3242410798182456e-05	-0.0007611030127495758
all_available_ridge_beta_diagnostic	M04	measured_residual_module_weight_M04	measured_residual_diagnostic	0.158611941316062	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-0.9152267785011162		10	-0.0176945819967978	0.0011726581924131	-0.0268486449009252	0.032176436911094	0.158611941316062	0.0161945552778531	-0.0010732481797251	0.0245725987797941	-0.9152267785011162	-0.03081555546372273	-0.0004990442163750058	3.3072738808660854e-05	-0.0007572182805865534
all_available_ridge_beta_diagnostic	M05	internal_genomic_cpg_density_M05	internal_genomic_proxy	4.106683201705029	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	0.0251302345854371		6	-0.0709520148060098	-0.3247762057329219	-0.516029791698755	0.6138407921733174	1.121745077362747	-0.0017830407763844	-0.0081617022378365	-0.0129679497184639	0.0251302345854371	0.026145152210438668	-4.661787249598973e-05	-0.00021338894730451338	-0.00033904901924655537
all_available_ridge_beta_diagnostic	M05	internal_age_weight_abs_M05	internal_methylation_prior_proxy	0.0337533283333333	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	-0.2427458063136137		6	-0.0709520148060098	-0.3247762057329219	-0.516029791698755	0.6138407921733174	1.121745077362747	0.0172233040436603	0.0788380619321142	0.1252640678677604	-0.2427458063136137	-0.2525494154436724	-0.004349735368235049	-0.019910506455667484	-0.03163536711609939
all_available_ridge_beta_diagnostic	M05	measured_residual_module_weight_M05	measured_residual_diagnostic	1.121745077362747	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	1.011981370064275		6	-0.0709520148060098	-0.3247762057329219	-0.516029791698755	0.6138407921733174	1.121745077362747	-0.0718021171522065	-0.3286674696418791	-0.5222125355972885	1.011981370064275	1.0528515706649473	-0.07559697182076919	-0.34603806163892636	-0.5498122883245299
all_available_ridge_beta_diagnostic	M06	internal_genomic_cpg_density_M06	internal_genomic_proxy	1.1437273437778368	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.7747026010605615		23	-0.023293816180393	0.0655179931735613	-0.0910964315804362	0.114602657684828	0.6980463113959128	0.018045779983577	-0.050756959727826	0.0705726424926994	-0.7747026010605615	-0.0960975340465587	-0.0017341549563685032	0.004877618665544573	-0.006781856914697797
all_available_ridge_beta_diagnostic	M06	internal_age_weight_abs_M06	internal_methylation_prior_proxy	0.0366864118260869	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	0.0921911340598202		23	-0.023293816180393	0.0655179931735613	-0.0910964315804362	0.114602657684828	0.6980463113959128	-0.0021474833302514	0.0060401780919941	-0.0083982833362032	0.0921911340598202	0.01143579566142681	-2.4558180551075583e-05	6.907424241867225e-05	-9.604105213958601e-05
all_available_ridge_beta_diagnostic	M06	measured_residual_module_weight_M06	measured_residual_diagnostic	0.6980463113959128	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	0.164169490535292		23	-0.023293816180393	0.0655179931735613	-0.0910964315804362	0.114602657684828	0.6980463113959128	-0.0038241339349578	0.0107560555601983	-0.0149552547621433	0.164169490535292	0.020364309071024347	-7.787584538047439e-05	0.00021903963981298807	-0.0003045534302121948
all_available_ridge_beta_diagnostic	M07	internal_genomic_cpg_density_M07	internal_genomic_proxy	2.994335462092399	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.2751416187459157		9	-0.1042632721021358	-0.0244059898099321	-0.0486586294431352	0.117618639965487	0.3396809001439573	0.0286871654619275	0.006715103543401	0.0133880140709418	-0.2751416187459157	-0.001029802690342013	-2.9542120170979432e-05	-6.9152316949195765e-06	-1.3787012908592686e-05
all_available_ridge_beta_diagnostic	M07	internal_age_weight_abs_M07	internal_methylation_prior_proxy	0.031140518	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	-0.5411098661792189		9	-0.1042632721021358	-0.0244059898099321	-0.0486586294431352	0.117618639965487	0.3396809001439573	0.0564178852145941	0.0132063218800237	0.026329664466439	-0.5411098661792189	-0.002025271198532923	-0.00011426151800725406	-2.6746383342167242e-05	-5.33247111109148e-05
all_available_ridge_beta_diagnostic	M07	measured_residual_module_weight_M07	measured_residual_diagnostic	0.3396809001439573	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-0.5529117881377731		9	-0.1042632721021358	-0.0244059898099321	-0.0486586294431352	0.117618639965487	0.3396809001439573	0.0576483922150871	0.0134943594670818	0.0269039298137371	-0.5529117881377731	-0.0020694435452605336	-0.0001193000931641596	-2.7925815096577857e-05	-5.567616389518083e-05
all_available_ridge_beta_diagnostic	M08	internal_genomic_cpg_density_M08	internal_genomic_proxy	1.8286456786623229	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.589812848987159		7	-0.0714679361606645	0.0172513731017562	-0.0800353954263481	0.1086781500303199	0.5664617239942059	0.0421527070381539	-0.0101750815180872	0.0472059045962282	-0.589812848987159	-0.045536704403602274	-0.0019194953602080609	0.00046333967937169654	-0.002149601323703094
all_available_ridge_beta_diagnostic	M08	internal_age_weight_abs_M08	internal_methylation_prior_proxy	0.017850149	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	-2.0587739696019502		7	-0.0714679361606645	0.0172513731017562	-0.0800353954263481	0.1086781500303199	0.5664617239942059	0.14713632662875	-0.0355166778817869	0.1647747887505644	-2.0587739696019502	-0.15894835429341692	-0.023387076974418476	0.005645317499279432	-0.026190681500947645
all_available_ridge_beta_diagnostic	M08	measured_residual_module_weight_M08	measured_residual_diagnostic	0.5664617239942059	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-0.0991283647405462		7	-0.0714679361606645	0.0172513731017562	-0.0800353954263481	0.1086781500303199	0.5664617239942059	0.0070844996429884	-0.0017101004051061	0.0079337778699768	-0.0991283647405462	-0.007653239584311573	-5.42193731027602e-05	1.3087808113505541e-05	-6.07191028476422e-05
all_available_ridge_beta_diagnostic	M09	internal_genomic_cpg_density_M09	internal_genomic_proxy	1.8721139832855391	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.5780788309947905		3	-0.0274640862498153	0.0361868642738797	-0.0964862081446236	0.106645926043338	0.6164484768865169	0.0158764068736333	-0.0209188601968115	0.055776634411364	-0.5780788309947905	-0.08216241719680353	-0.0013044439651376607	0.0017187441187720364	-0.004582743106340081
all_available_ridge_beta_diagnostic	M09	internal_age_weight_abs_M09	internal_methylation_prior_proxy	0.0272444109999999	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	-0.986017132259945		3	-0.0274640862498153	0.0361868642738797	-0.0964862081446236	0.106645926043338	0.6164484768865169	0.0270800595641826	-0.0356808681368107	0.0951370542573979	-0.986017132259945	-0.14014273943317698	-0.003795073731338164	0.005000414606046612	-0.013332767405234536
all_available_ridge_beta_diagnostic	M09	measured_residual_module_weight_M09	measured_residual_diagnostic	0.6164484768865169	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	0.0008940245729461		3	-0.0274640862498153	0.0361868642738797	-0.0964862081446236	0.106645926043338	0.6164484768865169	-2.455356798084816e-05	3.2351945878716656e-05	-8.626104103169328e-05	0.0008940245729461	0.00012706782536939677	-3.1199684883857484e-09	4.110891409276578e-09	-1.0961002897996597e-08
all_available_ridge_beta_diagnostic	M10	internal_genomic_cpg_density_M10	internal_genomic_proxy	13.212607532711631	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	2.4832219605762718		3	-0.1427484754713723	-0.0500932577625472	-0.1450418877707968	0.2095796052357729	0.739203368289564	-0.3544761491292948	-0.1243926777527649	-0.3601712009158815	2.4832219605762718	0.3978715696203356	-0.14103598184704472	-0.04949230994676922	-0.14330188104044309
all_available_ridge_beta_diagnostic	M10	internal_age_weight_abs_M10	internal_methylation_prior_proxy	0.052975351	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	1.952270283636793		3	-0.1427484754713723	-0.0500932577625472	-0.1450418877707968	0.2095796052357729	0.739203368289564	-0.2786836066972157	-0.0977955785403789	-0.2831609673775093	1.952270283636793	0.31280040785944224	-0.08717234583862948	-0.03059049685428067	-0.08857286608555914
all_available_ridge_beta_diagnostic	M10	measured_residual_module_weight_M10	measured_residual_diagnostic	0.739203368289564	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	0.2465238530297513		3	-0.1427484754713723	-0.0500932577625472	-0.1450418877707968	0.2095796052357729	0.739203368289564	-0.0351909041873256	-0.0123491829144356	-0.0357562850239655	0.2465238530297513	0.039499019383300915	-0.001390006206611061	-0.00048778061530522165	-0.0014123381952364491
all_available_ridge_beta_diagnostic	M11	internal_genomic_cpg_density_M11	internal_genomic_proxy	0.7897525659228273	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.8702560496755531		4	0.0007243590994191	0.0015692050144277	-0.0096860483672329	0.0098390362055738	0.0463894872238132	-0.000630377888407	-0.0013656101569869	0.0084293421890344	-0.8702560496755531	-0.01599241098588613	1.0081262267819923e-05	2.18393988770353e-05	-0.00013480550462770791
all_available_ridge_beta_diagnostic	M11	internal_age_weight_abs_M11	internal_methylation_prior_proxy	0.032178605	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	-0.4225678320092275		4	0.0007243590994191	0.0015692050144277	-0.0096860483672329	0.0098390362055738	0.0463894872238132	-0.0003060908542376	-0.0006630955609247	0.0040930124592781	-0.4225678320092275	-0.0077653909345721354	2.376915144652764e-06	5.149196257559859e-06	-3.178384184636915e-05
all_available_ridge_beta_diagnostic	M11	measured_residual_module_weight_M11	measured_residual_diagnostic	0.0463894872238132	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-1.139781432353358		4	0.0007243590994191	0.0015692050144277	-0.0096860483672329	0.0098390362055738	0.0463894872238132	-0.000825611051874	-0.0017885507390004	0.0110399780818486	-1.139781432353358	-0.020945390850281104	1.7292746171814525e-05	3.746189428392407e-05	-0.000231236655902856
all_available_ridge_beta_diagnostic	M12	internal_genomic_cpg_density_M12	internal_genomic_proxy	4.16947629631447	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	0.0420808681178558		4	-0.0156929743396202	0.0433355236843867	-0.2064177489278492	0.2115006480582615	1.093930175059908	-0.0006603739835624	0.0018235964569808	-0.0086862380698174	0.0420808681178558	0.015078904071017236	-9.95771594913374e-06	2.74978360390618e-05	-0.00013097895059279588
all_available_ridge_beta_diagnostic	M12	internal_age_weight_abs_M12	internal_methylation_prior_proxy	0.0365853255	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	0.0806478060717825		4	-0.0156929743396202	0.0433355236843867	-0.2064177489278492	0.2115006480582615	1.093930175059908	-0.0012656039512311	0.0034949149101175	-0.016647138585307	0.0806478060717825	0.0288986559851464	-3.6574253200070976e-05	0.00010099834368484611	-0.00048107993111384584
all_available_ridge_beta_diagnostic	M12	measured_residual_module_weight_M12	measured_residual_diagnostic	1.093930175059908	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	0.9563243644403054		4	-0.0156929743396202	0.0433355236843867	-0.2064177489278492	0.2115006480582615	1.093930175059908	-0.0150075737115153	0.0414428171451589	-0.1974023225526239	0.9563243644403054	0.34268122301528786	-0.005142813713954149	0.014201675264501997	-0.06764606931839151
all_available_ridge_beta_diagnostic	M13	internal_genomic_cpg_density_M13	internal_genomic_proxy	12.192437432543835	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	2.207832929087527		7	-0.0193467288145157	0.0463898469783355	-0.0478061524370573	0.0693667213390611	0.4282442670836051	-0.0427143449468142	0.1024210317341006	-0.105547997563513	2.207832929087527	0.11824206860802769	-0.005050632505748172	0.01211047466120851	-0.012480213569344848
all_available_ridge_beta_diagnostic	M13	internal_age_weight_abs_M13	internal_methylation_prior_proxy	0.0436956927142857	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	0.8926003623383028		7	-0.0193467288145157	0.0463898469783355	-0.0478061524370573	0.0693667213390611	0.4282442670836051	-0.0172688971498975	0.0414075942216806	-0.0426717889873174	0.8926003623383028	0.047803849599606034	-0.00082551976210477	0.0019794424064547393	-0.0020398757828958497
all_available_ridge_beta_diagnostic	M13	measured_residual_module_weight_M13	measured_residual_diagnostic	0.4282442670836051	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-0.3756984455140771		7	-0.0193467288145157	0.0463898469783355	-0.0478061524370573	0.0693667213390611	0.4282442670836051	0.0072685359413959	-0.0174285933973965	0.0179606971566114	-0.3756984455140771	-0.020120798446808752	-0.00014624874668021326	0.0003506772149603979	-0.00036138356745234976
all_available_ridge_beta_diagnostic	M14	internal_genomic_cpg_density_M14	internal_genomic_proxy	2.308006801495895	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.4604120801067717		5	-0.0039174201224136	0.0153751559921976	-0.0150992284493165	0.0219027007915588	0.1333504329492505	0.0018036275472125	-0.0070789075523337	0.0069518671783571	-0.4604120801067717	-0.008604394922133165	-1.5519123708655328e-05	6.090971619755099e-05	-5.981661064880052e-05
all_available_ridge_beta_diagnostic	M14	internal_age_weight_abs_M14	internal_methylation_prior_proxy	0.0423546708	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	0.7394653499684684		5	-0.0039174201224136	0.0153751559921976	-0.0150992284493165	0.0219027007915588	0.1333504329492505	-0.002896796441794	0.0113693951065901	-0.0111653562495276	0.7394653499684684	0.013819472114822134	-4.003219764968944e-05	0.00015711903863791836	-0.00015429932934240282
all_available_ridge_beta_diagnostic	M14	measured_residual_module_weight_M14	measured_residual_diagnostic	0.1333504329492505	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-0.9657744992133356		5	-0.0039174201224136	0.0153751559921976	-0.0150992284493165	0.0219027007915588	0.1333504329492505	0.0037833444569322	-0.0148489335786915	0.0145824497941463	-0.9657744992133356	-0.018048842669443607	-6.828498886748152e-05	0.00026800606597082206	-0.0002631963420696085
all_available_ridge_beta_diagnostic	M15	internal_genomic_cpg_density_M15	internal_genomic_proxy	3.589447969732177	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.114494431498612		3	-0.0059302035659389	-0.020474215795891	-0.0283206811703073	0.0354460408048683	0.0556550758103894	0.0006789752859532	0.0023441836979304	0.0032425602902477	-0.114494431498612	-0.0064401682923727775	-4.372715107900641e-06	-1.5096937522908796e-05	-2.0882633967360824e-05
all_available_ridge_beta_diagnostic	M15	internal_age_weight_abs_M15	internal_methylation_prior_proxy	0.0294073006666666	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	-0.7390307613951512		3	-0.0059302035659389	-0.020474215795891	-0.0283206811703073	0.0354460408048683	0.0556550758103894	0.004382602856564	0.0151310752886059	0.0209298545685215	-0.7390307613951512	-0.041569554207389565	-0.0001821828470154003	-0.000628992054425798	-0.0008700447240389357
all_available_ridge_beta_diagnostic	M15	measured_residual_module_weight_M15	measured_residual_diagnostic	0.0556550758103894	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-1.1212411940861962		3	-0.0059302035659389	-0.020474215795891	-0.0283206811703073	0.0354460408048683	0.0556550758103894	0.0066491885274475	0.0229565341669632	0.0317543143727298	-1.1212411940861962	-0.06306841207683243	-0.0004193537620256088	-0.0014478321566979235	-0.0020026941840766066
all_available_ridge_beta_diagnostic	M00	RNA_delta_8cell_to_morula_M00	RNA	-0.3720143973673385	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.2546746844382426	ABLIM1,DSCAML1,FOXD2,GREM2,HMGCS2,HOXD9,INPP5J,KDELC2,NKX6-2,SGIP1,SMTNL2	16	-0.0081985191332342	0.057452217932008	-0.0699484369421926	0.090888706074742	0.5428994746098068	0.0020879552731173	-0.0146316254721112	0.0178140961052012	-0.2546746844382426	-0.025846942101725657	-5.396725905525599e-05	0.0003781827764317946	-0.0004604399106257123
all_available_ridge_beta_diagnostic	M00	RNA_delta_morula_to_blastocyst_M00	RNA	9.34212141156526	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	1.2806555413105694	ABLIM1,DSCAML1,FOXD2,GREM2,HMGCS2,HOXD9,INPP5J,KDELC2,NKX6-2,SGIP1,SMTNL2	16	-0.0081985191332342	0.057452217932008	-0.0699484369421926	0.090888706074742	0.5428994746098068	-0.0104994789585171	0.0735765012552085	-0.0895798533760319	1.2806555413105694	0.1299737730176326	-0.0013646568949577116	0.009563015473576032	-0.01164303152964918
