bootstrap_type	iteration	model	rmse	correlation	baseline_rmse	delta_rmse_vs_baseline
DMR_bootstrap	39	latent_PCA_ridge_q3	0.31030437688660417	0.4646884859765447	0.33108842397817684	-0.020784047091572666
stage_sample_bootstrap	39	latent_PCA_ridge_q3	0.2726094974854419	0.5260394987548359	0.3034755506672738	-0.030866053181831887
DMR_bootstrap	40	8-cell_baseline	0.2922251557299863	0.5613874368886526	0.2922251557299863	0.0
stage_sample_bootstrap	40	8-cell_baseline	0.29920785801784777	0.4726430128199359	0.29920785801784777	0.0
DMR_bootstrap	40	DMR_module_ridge_k16	0.28670903051806207	0.5773010760311736	0.2922251557299863	-0.005516125211924239
stage_sample_bootstrap	40	DMR_module_ridge_k16	0.2872252203170961	0.47547495404385376	0.29920785801784777	-0.011982637700751697
DMR_bootstrap	40	latent_PCA_ridge_q3	0.2730833978598154	0.6131634404025225	0.2922251557299863	-0.019141757870170917
stage_sample_bootstrap	40	latent_PCA_ridge_q3	0.2729047511458466	0.508311231085713	0.29920785801784777	-0.02630310687200116
DMR_bootstrap	41	8-cell_baseline	0.335153173105346	0.2860586337601761	0.335153173105346	0.0
stage_sample_bootstrap	41	8-cell_baseline	0.30646199917557676	0.47199452213345316	0.30646199917557676	0.0
DMR_bootstrap	41	DMR_module_ridge_k16	0.3198010669658143	0.307414867565631	0.335153173105346	-0.015352106139531696
stage_sample_bootstrap	41	DMR_module_ridge_k16	0.296916584750037	0.46476719136174155	0.30646199917557676	-0.009545414425539744
DMR_bootstrap	41	latent_PCA_ridge_q3	0.30681807027200797	0.32039866844765796	0.335153173105346	-0.02833510283333801
stage_sample_bootstrap	41	latent_PCA_ridge_q3	0.277798304938286	0.5186790040333028	0.30646199917557676	-0.02866369423729076
DMR_bootstrap	42	8-cell_baseline	0.29155035751662384	0.5298600209045761	0.29155035751662384	0.0
stage_sample_bootstrap	42	8-cell_baseline	0.2978883086336298	0.4844967948052197	0.2978883086336298	0.0
DMR_bootstrap	42	DMR_module_ridge_k16	0.2799906583897157	0.5357885913915734	0.29155035751662384	-0.01155969912690813
stage_sample_bootstrap	42	DMR_module_ridge_k16	0.2880715995338331	0.48909708453137696	0.2978883086336298	-0.009816709099796705
DMR_bootstrap	42	latent_PCA_ridge_q3	0.27777200414820835	0.5292244762194929	0.29155035751662384	-0.013778353368415486
stage_sample_bootstrap	42	latent_PCA_ridge_q3	0.27222477245811094	0.5281799182066939	0.2978883086336298	-0.025663536175518864
DMR_bootstrap	43	8-cell_baseline	0.29317231332070315	0.4894346821970265	0.29317231332070315	0.0
stage_sample_bootstrap	43	8-cell_baseline	0.2984578911600377	0.482088478169043	0.2984578911600377	0.0
DMR_bootstrap	43	DMR_module_ridge_k16	0.282977084033266	0.48857966947260806	0.29317231332070315	-0.010195229287437158
stage_sample_bootstrap	43	DMR_module_ridge_k16	0.28819979332554746	0.4840752508174883	0.2984578911600377	-0.01025809783449022
DMR_bootstrap	43	latent_PCA_ridge_q3	0.2633381285274893	0.5387398270636427	0.29317231332070315	-0.02983418479321387
stage_sample_bootstrap	43	latent_PCA_ridge_q3	0.26954772738546967	0.5310725959325076	0.2984578911600377	-0.02891016377456801
DMR_bootstrap	44	8-cell_baseline	0.33074729472019276	0.36907074613820146	0.33074729472019276	0.0
stage_sample_bootstrap	44	8-cell_baseline	0.3043198160464782	0.46250798669681614	0.3043198160464782	0.0
DMR_bootstrap	44	DMR_module_ridge_k16	0.31691977000466953	0.3523187662717393	0.33074729472019276	-0.013827524715523232
stage_sample_bootstrap	44	DMR_module_ridge_k16	0.2911017698215301	0.4702672059665985	0.3043198160464782	-0.013218046224948099
DMR_bootstrap	44	latent_PCA_ridge_q3	0.2742213091994912	0.5121067492046126	0.33074729472019276	-0.05652598552070154
stage_sample_bootstrap	44	latent_PCA_ridge_q3	0.27458383366081535	0.5094679821445421	0.3043198160464782	-0.02973598238566283
DMR_bootstrap	45	8-cell_baseline	0.2807468684386846	0.5163319098089217	0.2807468684386846	0.0
stage_sample_bootstrap	45	8-cell_baseline	0.2960830678067956	0.49554331833591003	0.2960830678067956	0.0
DMR_bootstrap	45	DMR_module_ridge_k16	0.26503859831577875	0.5420528183595094	0.2807468684386846	-0.015708270122905876
stage_sample_bootstrap	45	DMR_module_ridge_k16	0.28789218121483523	0.49157975365636175	0.2960830678067956	-0.008190886591960378
DMR_bootstrap	45	latent_PCA_ridge_q3	0.26604743687511206	0.5155846043874011	0.2807468684386846	-0.014699431563572563
stage_sample_bootstrap	45	latent_PCA_ridge_q3	0.27200737783324436	0.5304808462510636	0.2960830678067956	-0.02407568997355125
DMR_bootstrap	46	8-cell_baseline	0.3050420435812436	0.5471994305139436	0.3050420435812436	0.0
stage_sample_bootstrap	46	8-cell_baseline	0.2997924510440342	0.4719009277735097	0.2997924510440342	0.0
DMR_bootstrap	46	DMR_module_ridge_k16	0.29573765661588947	0.5454977342586952	0.3050420435812436	-0.009304386965354128
stage_sample_bootstrap	46	DMR_module_ridge_k16	0.2895765536666458	0.47185887002875626	0.2997924510440342	-0.010215897377388372
DMR_bootstrap	46	latent_PCA_ridge_q3	0.2706125615704997	0.6130814265163217	0.3050420435812436	-0.03442948201074392
stage_sample_bootstrap	46	latent_PCA_ridge_q3	0.27000792577314875	0.5263923635384763	0.2997924510440342	-0.02978452527088543
DMR_bootstrap	47	8-cell_baseline	0.32622375398118714	0.4069578119126787	0.32622375398118714	0.0
stage_sample_bootstrap	47	8-cell_baseline	0.2963591994126331	0.4866685923149669	0.2963591994126331	0.0
DMR_bootstrap	47	DMR_module_ridge_k16	0.304432587572582	0.4481699066895433	0.32622375398118714	-0.021791166408605123
stage_sample_bootstrap	47	DMR_module_ridge_k16	0.28564062104610705	0.49054767994701043	0.2963591994126331	-0.010718578366526066
DMR_bootstrap	47	latent_PCA_ridge_q3	0.30589694556423497	0.4059699220165528	0.32622375398118714	-0.02032680841695217
stage_sample_bootstrap	47	latent_PCA_ridge_q3	0.27344526938601055	0.5175119309019443	0.2963591994126331	-0.022913930026622564
DMR_bootstrap	48	8-cell_baseline	0.3661526050637469	0.365797665583743	0.3661526050637469	0.0
stage_sample_bootstrap	48	8-cell_baseline	0.3080473524779684	0.45177364616719373	0.3080473524779684	0.0
DMR_bootstrap	48	DMR_module_ridge_k16	0.34667813635758216	0.41804095978752304	0.3661526050637469	-0.01947446870616476
stage_sample_bootstrap	48	DMR_module_ridge_k16	0.2964146456658845	0.4497837123193874	0.3080473524779684	-0.011632706812083893
DMR_bootstrap	48	latent_PCA_ridge_q3	0.308531444141559	0.5309455891702957	0.3661526050637469	-0.05762116092218794
stage_sample_bootstrap	48	latent_PCA_ridge_q3	0.2747876074081795	0.510850698037074	0.3080473524779684	-0.033259745069788904
DMR_bootstrap	49	8-cell_baseline	0.35317024088239823	0.21309283268566478	0.35317024088239823	0.0
stage_sample_bootstrap	49	8-cell_baseline	0.3039405585020898	0.4559631451062389	0.3039405585020898	0.0
DMR_bootstrap	49	DMR_module_ridge_k16	0.33574616403504176	0.24482878528188715	0.35317024088239823	-0.017424076847356473
stage_sample_bootstrap	49	DMR_module_ridge_k16	0.29274771348706996	0.45637671465423674	0.3039405585020898	-0.011192845015019826
DMR_bootstrap	49	latent_PCA_ridge_q3	0.31715512590640216	0.28878301771961523	0.35317024088239823	-0.036015114975996076
stage_sample_bootstrap	49	latent_PCA_ridge_q3	0.2719928603112383	0.512577474693529	0.3039405585020898	-0.03194769819085147
DMR_bootstrap	50	8-cell_baseline	0.3028938915435263	0.49648973732337964	0.3028938915435263	0.0
stage_sample_bootstrap	50	8-cell_baseline	0.3045636511833825	0.47601067074186937	0.3045636511833825	0.0
DMR_bootstrap	50	DMR_module_ridge_k16	0.2936266575654323	0.4902266927185109	0.3028938915435263	-0.00926723397809398
stage_sample_bootstrap	50	DMR_module_ridge_k16	0.29507620221124375	0.47641857167761553	0.3045636511833825	-0.009487448972138768
DMR_bootstrap	50	latent_PCA_ridge_q3	0.2822178318829699	0.5178805631808715	0.3028938915435263	-0.020676059660556412
stage_sample_bootstrap	50	latent_PCA_ridge_q3	0.2746477956637692	0.5349316282292037	0.3045636511833825	-0.029915855519613344
DMR_bootstrap	51	8-cell_baseline	0.31258166107827795	0.4148482670603012	0.31258166107827795	0.0
stage_sample_bootstrap	51	8-cell_baseline	0.3023809573554399	0.4600750213033246	0.3023809573554399	0.0
DMR_bootstrap	51	DMR_module_ridge_k16	0.3066967525712019	0.40383483548662563	0.31258166107827795	-0.00588490850707607
stage_sample_bootstrap	51	DMR_module_ridge_k16	0.2913456436010944	0.46398322030786765	0.3023809573554399	-0.011035313754345522
DMR_bootstrap	51	latent_PCA_ridge_q3	0.27491529218103317	0.4946258303570796	0.31258166107827795	-0.037666368897244784
stage_sample_bootstrap	51	latent_PCA_ridge_q3	0.27307197057100574	0.5128449018872925	0.3023809573554399	-0.029308986784434166
DMR_bootstrap	52	8-cell_baseline	0.3063307229211462	0.4978346894495877	0.3063307229211462	0.0
stage_sample_bootstrap	52	8-cell_baseline	0.2967987411114635	0.47917073509108243	0.2967987411114635	0.0
DMR_bootstrap	52	DMR_module_ridge_k16	0.29065018097554035	0.5339720807130535	0.3063307229211462	-0.015680541945605864
stage_sample_bootstrap	52	DMR_module_ridge_k16	0.2865255428896268	0.47927096597763574	0.2967987411114635	-0.010273198221836699
DMR_bootstrap	52	latent_PCA_ridge_q3	0.2838665841927471	0.5406099166880574	0.3063307229211462	-0.02246413872839914
stage_sample_bootstrap	52	latent_PCA_ridge_q3	0.2696744105943307	0.5217826925193653	0.2967987411114635	-0.027124330517132755
DMR_bootstrap	53	8-cell_baseline	0.25888398152705816	0.6380086435350724	0.25888398152705816	0.0
stage_sample_bootstrap	53	8-cell_baseline	0.3033191780691285	0.46140144289617846	0.3033191780691285	0.0
DMR_bootstrap	53	DMR_module_ridge_k16	0.2501541159200246	0.6090115328232901	0.25888398152705816	-0.008729865607033538
stage_sample_bootstrap	53	DMR_module_ridge_k16	0.28935412988746523	0.46989912805701045	0.3033191780691285	-0.013965048181663275
DMR_bootstrap	53	latent_PCA_ridge_q3	0.22288497878972327	0.6685954589193779	0.25888398152705816	-0.03599900273733489
stage_sample_bootstrap	53	latent_PCA_ridge_q3	0.27409841281820463	0.5043516418926358	0.3033191780691285	-0.029220765250923875
DMR_bootstrap	54	8-cell_baseline	0.2700547314630411	0.5588505305494172	0.2700547314630411	0.0
stage_sample_bootstrap	54	8-cell_baseline	0.30166471164282516	0.46994634432957827	0.30166471164282516	0.0
DMR_bootstrap	54	DMR_module_ridge_k16	0.2595465795084547	0.5626251072763949	0.2700547314630411	-0.010508151954586376
stage_sample_bootstrap	54	DMR_module_ridge_k16	0.28998087426844577	0.475883742017081	0.30166471164282516	-0.011683837374379391
DMR_bootstrap	54	latent_PCA_ridge_q3	0.24096119233612945	0.6257901242443328	0.2700547314630411	-0.02909353912691165
stage_sample_bootstrap	54	latent_PCA_ridge_q3	0.2712989818781458	0.5259242460140382	0.30166471164282516	-0.030365729764679383
DMR_bootstrap	55	8-cell_baseline	0.2803502382213803	0.5422794523459002	0.2803502382213803	0.0
stage_sample_bootstrap	55	8-cell_baseline	0.29945885818160345	0.47478097571000627	0.29945885818160345	0.0
DMR_bootstrap	55	DMR_module_ridge_k16	0.26945055220016034	0.5518154113597319	0.2803502382213803	-0.010899686021219934
stage_sample_bootstrap	55	DMR_module_ridge_k16	0.2895760986888917	0.4743686603406122	0.29945885818160345	-0.009882759492711723
DMR_bootstrap	55	latent_PCA_ridge_q3	0.2659812216360664	0.5448573286987084	0.2803502382213803	-0.014369016585313865
stage_sample_bootstrap	55	latent_PCA_ridge_q3	0.27042912167991084	0.5241431972376498	0.29945885818160345	-0.029029736501692605
DMR_bootstrap	56	8-cell_baseline	0.3103638503741029	0.5169902858297113	0.3103638503741029	0.0
stage_sample_bootstrap	56	8-cell_baseline	0.30017377412036456	0.4698387224918512	0.30017377412036456	0.0
DMR_bootstrap	56	DMR_module_ridge_k16	0.29959521637951864	0.5200429930971978	0.3103638503741029	-0.010768633994584276
stage_sample_bootstrap	56	DMR_module_ridge_k16	0.28792844101418713	0.4727781640356601	0.30017377412036456	-0.012245333106177425
DMR_bootstrap	56	latent_PCA_ridge_q3	0.28188894525616465	0.5642129622731185	0.3103638503741029	-0.028474905117938265
stage_sample_bootstrap	56	latent_PCA_ridge_q3	0.2726224234425515	0.5107029037198058	0.30017377412036456	-0.027551350677813058
DMR_bootstrap	57	8-cell_baseline	0.25522947131650836	0.6051735437408557	0.25522947131650836	0.0
stage_sample_bootstrap	57	8-cell_baseline	0.3002217139237956	0.48686630149272087	0.3002217139237956	0.0
DMR_bootstrap	57	DMR_module_ridge_k16	0.24640662531756888	0.592262361143068	0.25522947131650836	-0.008822845998939483
stage_sample_bootstrap	57	DMR_module_ridge_k16	0.29289945807998025	0.48466478695723947	0.3002217139237956	-0.007322255843815351
DMR_bootstrap	57	latent_PCA_ridge_q3	0.22240636590048418	0.6741290170715409	0.25522947131650836	-0.03282310541602418
stage_sample_bootstrap	57	latent_PCA_ridge_q3	0.27357606402642615	0.5392888135169269	0.3002217139237956	-0.02664564989736945
DMR_bootstrap	58	8-cell_baseline	0.295549570649082	0.49205892561324993	0.295549570649082	0.0
stage_sample_bootstrap	58	8-cell_baseline	0.3049425211591915	0.4762220317640406	0.3049425211591915	0.0
DMR_bootstrap	58	DMR_module_ridge_k16	0.2869479402846227	0.4987035118103688	0.295549570649082	-0.008601630364459267
stage_sample_bootstrap	58	DMR_module_ridge_k16	0.29659129807185747	0.4786512979544966	0.3049425211591915	-0.008351223087334048
DMR_bootstrap	58	latent_PCA_ridge_q3	0.28598367999237767	0.4828124097208851	0.295549570649082	-0.009565890656704323
stage_sample_bootstrap	58	latent_PCA_ridge_q3	0.2795988037174798	0.5265510814094048	0.3049425211591915	-0.02534371744171171
DMR_bootstrap	59	8-cell_baseline	0.3388954539785478	0.3555388577050539	0.3388954539785478	0.0
stage_sample_bootstrap	59	8-cell_baseline	0.30314458942636874	0.45672988320017777	0.30314458942636874	0.0
DMR_bootstrap	59	DMR_module_ridge_k16	0.33305848531978105	0.3239996274720382	0.3388954539785478	-0.005836968658766761
stage_sample_bootstrap	59	DMR_module_ridge_k16	0.2911382514717652	0.4590753448503106	0.30314458942636874	-0.012006337954603541
DMR_bootstrap	59	latent_PCA_ridge_q3	0.2907401398431695	0.47287327763248704	0.3388954539785478	-0.048155314135378324
stage_sample_bootstrap	59	latent_PCA_ridge_q3	0.27009116996635846	0.5152391615194327	0.30314458942636874	-0.03305341946001028
DMR_bootstrap	60	8-cell_baseline	0.3311606703723979	0.36923218683244674	0.3311606703723979	0.0
stage_sample_bootstrap	60	8-cell_baseline	0.31110257556473553	0.4355118990173229	0.31110257556473553	0.0
DMR_bootstrap	60	DMR_module_ridge_k16	0.32815687030231544	0.33003135570934533	0.3311606703723979	-0.0030038000700824408
stage_sample_bootstrap	60	DMR_module_ridge_k16	0.2985452522355564	0.43551210645533855	0.31110257556473553	-0.012557323329179138
DMR_bootstrap	60	latent_PCA_ridge_q3	0.2932988963913779	0.42720352247572096	0.3311606703723979	-0.037861773981019975
stage_sample_bootstrap	60	latent_PCA_ridge_q3	0.2774444938381982	0.49576296356813365	0.31110257556473553	-0.03365808172653734
DMR_bootstrap	61	8-cell_baseline	0.3045773505253867	0.5142773705396508	0.3045773505253867	0.0
stage_sample_bootstrap	61	8-cell_baseline	0.3052832497117534	0.45089615155476176	0.3052832497117534	0.0
DMR_bootstrap	61	DMR_module_ridge_k16	0.2957219597277311	0.5188855332851641	0.3045773505253867	-0.008855390797655627
stage_sample_bootstrap	61	DMR_module_ridge_k16	0.292306858541291	0.45482035467705934	0.3052832497117534	-0.012976391170462398
DMR_bootstrap	61	latent_PCA_ridge_q3	0.26837700171324597	0.6068707502913305	0.3045773505253867	-0.03620034881214074
stage_sample_bootstrap	61	latent_PCA_ridge_q3	0.27074994547948206	0.5160169252126063	0.3052832497117534	-0.034533304232271356
DMR_bootstrap	62	8-cell_baseline	0.30919896332406765	0.3796130470951257	0.30919896332406765	0.0
stage_sample_bootstrap	62	8-cell_baseline	0.2959516283509932	0.4967095003266291	0.2959516283509932	0.0
DMR_bootstrap	62	DMR_module_ridge_k16	0.29299169811373205	0.37612243935648465	0.30919896332406765	-0.01620726521033561
stage_sample_bootstrap	62	DMR_module_ridge_k16	0.2870554251779565	0.4931899542921958	0.2959516283509932	-0.008896203173036688
DMR_bootstrap	62	latent_PCA_ridge_q3	0.2715909047949029	0.4316258490098312	0.30919896332406765	-0.03760805852916477
stage_sample_bootstrap	62	latent_PCA_ridge_q3	0.2735776090289919	0.5249775297852403	0.2959516283509932	-0.022374019322001282
DMR_bootstrap	63	8-cell_baseline	0.2861925336255437	0.5780724950226941	0.2861925336255437	0.0
stage_sample_bootstrap	63	8-cell_baseline	0.30495121429486444	0.46961143419650325	0.30495121429486444	0.0
DMR_bootstrap	63	DMR_module_ridge_k16	0.27705064522313017	0.6023006950064392	0.2861925336255437	-0.009141888402413534
stage_sample_bootstrap	63	DMR_module_ridge_k16	0.2936762339322105	0.4635149491501241	0.30495121429486444	-0.011274980362653952
DMR_bootstrap	63	latent_PCA_ridge_q3	0.27211081148891214	0.6037389580523879	0.2861925336255437	-0.014081722136631558
stage_sample_bootstrap	63	latent_PCA_ridge_q3	0.2738931549912673	0.5150710129943497	0.30495121429486444	-0.03105805930359712
DMR_bootstrap	64	8-cell_baseline	0.3152713036771645	0.45284613925841455	0.3152713036771645	0.0
stage_sample_bootstrap	64	8-cell_baseline	0.30502678155559476	0.4595131123600867	0.30502678155559476	0.0
DMR_bootstrap	64	DMR_module_ridge_k16	0.3046315290168344	0.4729059720825434	0.3152713036771645	-0.010639774660330115
stage_sample_bootstrap	64	DMR_module_ridge_k16	0.2929053870564528	0.4587198928720378	0.30502678155559476	-0.012121394499141958
DMR_bootstrap	64	latent_PCA_ridge_q3	0.2879047737780796	0.528294758411378	0.3152713036771645	-0.02736652989908489
stage_sample_bootstrap	64	latent_PCA_ridge_q3	0.26975689187033464	0.5237096925802409	0.30502678155559476	-0.035269889685260125
DMR_bootstrap	65	8-cell_baseline	0.3435665416999079	0.4312054982215578	0.3435665416999079	0.0
stage_sample_bootstrap	65	8-cell_baseline	0.3010877529546914	0.47164402440315817	0.3010877529546914	0.0
DMR_bootstrap	65	DMR_module_ridge_k16	0.3388240954845284	0.4283191060759683	0.3435665416999079	-0.004742446215379503
stage_sample_bootstrap	65	DMR_module_ridge_k16	0.29131175545253635	0.47096679246602585	0.3010877529546914	-0.009775997502155076
DMR_bootstrap	65	latent_PCA_ridge_q3	0.3126553853351377	0.5089639979488415	0.3435665416999079	-0.03091115636477021
stage_sample_bootstrap	65	latent_PCA_ridge_q3	0.2702744460640953	0.5275217560849957	0.3010877529546914	-0.030813306890596137
DMR_bootstrap	66	8-cell_baseline	0.2869199887019367	0.5235411827091421	0.2869199887019367	0.0
stage_sample_bootstrap	66	8-cell_baseline	0.29537441138459875	0.4794847551113363	0.29537441138459875	0.0
DMR_bootstrap	66	DMR_module_ridge_k16	0.28009150239878466	0.5036408666331342	0.2869199887019367	-0.006828486303152026
stage_sample_bootstrap	66	DMR_module_ridge_k16	0.28468271388630495	0.48260223766838467	0.29537441138459875	-0.010691697498293795
