Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[developmental stage]	Characteristics[age]	Unit[time unit]	Term Source REF	Term Accession Number	Characteristics[sex]	Characteristics[individual]	Characteristics[organism part]	Characteristics[growth condition]	Characteristics[inferred lineage]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[single cell isolation]	Comment[library construction]	Comment[end bias]	Comment[primer]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Factor Value[compound]	Factor Value[dose]	Unit[concentration unit]	Factor Value[inferred lineage]
D8_9	ERS5822656	SAMEA8135835	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_9	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_9	sequencing assay	ERX5142253	RNASeq_D8_9.fastq.gz	RNASeq_D8_9.fastq.gz	ERR5354218	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/008/ERR5354218/ERR5354218.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_1	ERS5822657	SAMEA8135836	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_1	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_1	sequencing assay	ERX5142254	RNASeq_D9_1.fastq.gz	RNASeq_D9_1.fastq.gz	ERR5354219	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/009/ERR5354219/ERR5354219.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_10	ERS5822658	SAMEA8135837	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_10	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_10	sequencing assay	ERX5142255	RNASeq_D9_10.fastq.gz	RNASeq_D9_10.fastq.gz	ERR5354220	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/000/ERR5354220/ERR5354220.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_12	ERS5822659	SAMEA8135838	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_12	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_12	sequencing assay	ERX5142256	RNASeq_D9_12.fastq.gz	RNASeq_D9_12.fastq.gz	ERR5354221	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/001/ERR5354221/ERR5354221.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_13	ERS5822660	SAMEA8135839	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_13	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_13	sequencing assay	ERX5142257	RNASeq_D9_13.fastq.gz	RNASeq_D9_13.fastq.gz	ERR5354222	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/002/ERR5354222/ERR5354222.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_14	ERS5822661	SAMEA8135840	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_14	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_14	sequencing assay	ERX5142258	RNASeq_D9_14.fastq.gz	RNASeq_D9_14.fastq.gz	ERR5354223	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5354223/ERR5354223.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_17	ERS5822662	SAMEA8135841	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_17	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_17	sequencing assay	ERX5142259	RNASeq_D9_17.fastq.gz	RNASeq_D9_17.fastq.gz	ERR5354224	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5354224/ERR5354224.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_18	ERS5822663	SAMEA8135842	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_18	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_18	sequencing assay	ERX5142260	RNASeq_D9_18.fastq.gz	RNASeq_D9_18.fastq.gz	ERR5354225	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5354225/ERR5354225.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_19	ERS5822664	SAMEA8135843	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_19	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_19	sequencing assay	ERX5142261	RNASeq_D9_19.fastq.gz	RNASeq_D9_19.fastq.gz	ERR5354226	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5354226/ERR5354226.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_2	ERS5822665	SAMEA8135844	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_2	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_2	sequencing assay	ERX5142262	RNASeq_D9_2.fastq.gz	RNASeq_D9_2.fastq.gz	ERR5354227	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5354227/ERR5354227.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_20	ERS5822666	SAMEA8135845	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_20	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_20	sequencing assay	ERX5142263	RNASeq_D9_20.fastq.gz	RNASeq_D9_20.fastq.gz	ERR5354228	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/008/ERR5354228/ERR5354228.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_21	ERS5822667	SAMEA8135846	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_21	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_21	sequencing assay	ERX5142264	RNASeq_D9_21.fastq.gz	RNASeq_D9_21.fastq.gz	ERR5354229	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/009/ERR5354229/ERR5354229.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_22	ERS5822668	SAMEA8135847	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_22	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_22	sequencing assay	ERX5142265	RNASeq_D9_22.fastq.gz	RNASeq_D9_22.fastq.gz	ERR5354230	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/000/ERR5354230/ERR5354230.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_23	ERS5822669	SAMEA8135848	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_23	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_23	sequencing assay	ERX5142266	RNASeq_D9_23.fastq.gz	RNASeq_D9_23.fastq.gz	ERR5354231	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/001/ERR5354231/ERR5354231.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_24	ERS5822670	SAMEA8135849	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_24	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_24	sequencing assay	ERX5142267	RNASeq_D9_24.fastq.gz	RNASeq_D9_24.fastq.gz	ERR5354232	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/002/ERR5354232/ERR5354232.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_25	ERS5822671	SAMEA8135850	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_25	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_25	sequencing assay	ERX5142268	RNASeq_D9_25.fastq.gz	RNASeq_D9_25.fastq.gz	ERR5354233	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5354233/ERR5354233.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_26	ERS5822672	SAMEA8135851	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_26	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_26	sequencing assay	ERX5142269	RNASeq_D9_26.fastq.gz	RNASeq_D9_26.fastq.gz	ERR5354234	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5354234/ERR5354234.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_27	ERS5822673	SAMEA8135852	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_27	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_27	sequencing assay	ERX5142270	RNASeq_D9_27.fastq.gz	RNASeq_D9_27.fastq.gz	ERR5354235	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5354235/ERR5354235.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_28	ERS5822674	SAMEA8135853	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_28	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_28	sequencing assay	ERX5142271	RNASeq_D9_28.fastq.gz	RNASeq_D9_28.fastq.gz	ERR5354236	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5354236/ERR5354236.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_29	ERS5822675	SAMEA8135854	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_29	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_29	sequencing assay	ERX5142272	RNASeq_D9_29.fastq.gz	RNASeq_D9_29.fastq.gz	ERR5354237	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5354237/ERR5354237.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_3	ERS5822676	SAMEA8135855	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_3	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_3	sequencing assay	ERX5142273	RNASeq_D9_3.fastq.gz	RNASeq_D9_3.fastq.gz	ERR5354238	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/008/ERR5354238/ERR5354238.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_30	ERS5822677	SAMEA8135856	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_30	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_30	sequencing assay	ERX5142274	RNASeq_D9_30.fastq.gz	RNASeq_D9_30.fastq.gz	ERR5354239	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/009/ERR5354239/ERR5354239.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D9_31	ERS5822678	SAMEA8135857	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	not available	D9	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D9_31	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D9_31	sequencing assay	ERX5142275	RNASeq_D9_31.fastq.gz	RNASeq_D9_31.fastq.gz	ERR5354240	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/000/ERR5354240/ERR5354240.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
