stage_order	J_path_order	enters_morula_from	enter_morula_A	is_canonical
blastocyst -> 4-cell -> morula -> MII oocyte -> zygote/PN -> 8-cell -> 2-cell	2.3469264372804233	4-cell	-0.135697481725658	False
blastocyst -> 2-cell -> morula -> 4-cell -> 8-cell -> MII oocyte -> zygote/PN	2.3507894287390645	2-cell	-0.2658915429166202	False
blastocyst -> 4-cell -> MII oocyte -> 2-cell -> 8-cell -> morula -> zygote/PN	2.350882573510522	8-cell	-0.20068847739403312	False
MII oocyte -> morula -> zygote/PN -> 4-cell -> 8-cell -> 2-cell -> blastocyst	2.3515306671270655	MII oocyte	-0.16141955089898677	False
blastocyst -> 4-cell -> MII oocyte -> morula -> zygote/PN -> 8-cell -> 2-cell	2.351717288513404	MII oocyte	-0.16141955089898677	False
blastocyst -> 4-cell -> MII oocyte -> 8-cell -> 2-cell -> zygote/PN -> morula	2.352809699059	zygote/PN	-0.20091201350124943	False
blastocyst -> 2-cell -> morula -> zygote/PN -> 4-cell -> 8-cell -> MII oocyte	2.3530866668907904	2-cell	-0.2658915429166202	False
blastocyst -> zygote/PN -> 4-cell -> MII oocyte -> morula -> 8-cell -> 2-cell	2.3535236382590785	MII oocyte	-0.16141955089898677	False
blastocyst -> 8-cell -> 2-cell -> 4-cell -> MII oocyte -> zygote/PN -> morula	2.3540972503617263	zygote/PN	-0.20091201350124943	False
blastocyst -> 2-cell -> MII oocyte -> morula -> zygote/PN -> 4-cell -> 8-cell	2.356039280255957	MII oocyte	-0.16141955089898677	False
4-cell -> zygote/PN -> 8-cell -> morula -> MII oocyte -> 2-cell -> blastocyst	2.3570139341084277	8-cell	-0.20068847739403312	False
blastocyst -> 4-cell -> 2-cell -> MII oocyte -> zygote/PN -> morula -> 8-cell	2.3589289826872295	zygote/PN	-0.20091201350124943	False
blastocyst -> 4-cell -> 8-cell -> morula -> MII oocyte -> zygote/PN -> 2-cell	2.3595078074658757	8-cell	-0.20068847739403312	False
blastocyst -> 4-cell -> 8-cell -> 2-cell -> MII oocyte -> zygote/PN -> morula	2.360694174018576	zygote/PN	-0.20091201350124943	False
blastocyst -> 4-cell -> MII oocyte -> morula -> 8-cell -> zygote/PN -> 2-cell	2.3622994723950717	MII oocyte	-0.16141955089898677	False
blastocyst -> 4-cell -> zygote/PN -> morula -> 8-cell -> 2-cell -> MII oocyte	2.364758556195108	zygote/PN	-0.20091201350124943	False
blastocyst -> 8-cell -> morula -> zygote/PN -> MII oocyte -> 4-cell -> 2-cell	2.365107477351692	8-cell	-0.20068847739403312	False
zygote/PN -> MII oocyte -> morula -> 4-cell -> 8-cell -> 2-cell -> blastocyst	2.3655757003724602	MII oocyte	-0.16141955089898677	False
MII oocyte -> 8-cell -> morula -> 4-cell -> zygote/PN -> 2-cell -> blastocyst	2.3660772223489546	8-cell	-0.20068847739403312	False
MII oocyte -> morula -> 8-cell -> 4-cell -> zygote/PN -> 2-cell -> blastocyst	2.367656973055647	MII oocyte	-0.16141955089898677	False
zygote/PN -> morula -> MII oocyte -> 4-cell -> 8-cell -> 2-cell -> blastocyst	2.3680831374428584	zygote/PN	-0.20091201350124943	False
blastocyst -> 2-cell -> 4-cell -> morula -> zygote/PN -> 8-cell -> MII oocyte	2.368432796344239	4-cell	-0.135697481725658	False
blastocyst -> 4-cell -> morula -> 8-cell -> 2-cell -> MII oocyte -> zygote/PN	2.368529563687972	4-cell	-0.135697481725658	False
4-cell -> morula -> 8-cell -> MII oocyte -> zygote/PN -> 2-cell -> blastocyst	2.3692853317250973	4-cell	-0.135697481725658	False
zygote/PN -> 8-cell -> morula -> 4-cell -> MII oocyte -> 2-cell -> blastocyst	2.372049123426326	8-cell	-0.20068847739403312	False
blastocyst -> 4-cell -> morula -> 8-cell -> zygote/PN -> MII oocyte -> 2-cell	2.375770786498158	4-cell	-0.135697481725658	False
blastocyst -> 4-cell -> 8-cell -> morula -> zygote/PN -> MII oocyte -> 2-cell	2.3777699728019424	8-cell	-0.20068847739403312	False
4-cell -> zygote/PN -> morula -> MII oocyte -> 8-cell -> 2-cell -> blastocyst	2.378088371588991	zygote/PN	-0.20091201350124943	False
blastocyst -> MII oocyte -> 4-cell -> zygote/PN -> morula -> 8-cell -> 2-cell	2.3791372668519033	zygote/PN	-0.20091201350124943	False
blastocyst -> 4-cell -> zygote/PN -> 8-cell -> 2-cell -> MII oocyte -> morula	2.380811185168393	MII oocyte	-0.16141955089898677	False
blastocyst -> 2-cell -> morula -> MII oocyte -> 8-cell -> 4-cell -> zygote/PN	2.3817870201761293	2-cell	-0.2658915429166202	False
blastocyst -> MII oocyte -> zygote/PN -> 4-cell -> morula -> 8-cell -> 2-cell	2.3827696238111473	4-cell	-0.135697481725658	False
blastocyst -> 8-cell -> 2-cell -> 4-cell -> zygote/PN -> MII oocyte -> morula	2.38400389212888	MII oocyte	-0.16141955089898677	False
blastocyst -> 4-cell -> morula -> zygote/PN -> MII oocyte -> 8-cell -> 2-cell	2.3841923800471365	4-cell	-0.135697481725658	False
blastocyst -> zygote/PN -> MII oocyte -> 4-cell -> 2-cell -> morula -> 8-cell	2.386925950428142	2-cell	-0.2658915429166202	False
blastocyst -> 4-cell -> MII oocyte -> 8-cell -> morula -> zygote/PN -> 2-cell	2.386984119615252	8-cell	-0.20068847739403312	False
blastocyst -> zygote/PN -> MII oocyte -> 4-cell -> 8-cell -> 2-cell -> morula	2.3886911417594887	2-cell	-0.2658915429166202	False
blastocyst -> 2-cell -> 4-cell -> morula -> MII oocyte -> 8-cell -> zygote/PN	2.391589027582664	4-cell	-0.135697481725658	False
MII oocyte -> zygote/PN -> morula -> 8-cell -> 2-cell -> 4-cell -> blastocyst	2.3925581444372637	zygote/PN	-0.20091201350124943	False
zygote/PN -> morula -> 4-cell -> MII oocyte -> 8-cell -> 2-cell -> blastocyst	2.3931235609068895	zygote/PN	-0.20091201350124943	False
blastocyst -> 4-cell -> 2-cell -> morula -> 8-cell -> MII oocyte -> zygote/PN	2.3945164182001135	2-cell	-0.2658915429166202	False
blastocyst -> 4-cell -> zygote/PN -> 8-cell -> morula -> MII oocyte -> 2-cell	2.3979585323368124	8-cell	-0.20068847739403312	False
blastocyst -> 8-cell -> morula -> MII oocyte -> zygote/PN -> 4-cell -> 2-cell	2.403580424081176	8-cell	-0.20068847739403312	False
blastocyst -> 4-cell -> zygote/PN -> 2-cell -> 8-cell -> MII oocyte -> morula	2.4054137827598185	MII oocyte	-0.16141955089898677	False
2-cell -> blastocyst -> 4-cell -> zygote/PN -> MII oocyte -> 8-cell -> morula	2.4057658446014303	8-cell	-0.20068847739403312	False
blastocyst -> 4-cell -> 8-cell -> 2-cell -> morula -> zygote/PN -> MII oocyte	2.4092335613849607	2-cell	-0.2658915429166202	False
blastocyst -> 4-cell -> morula -> 8-cell -> MII oocyte -> zygote/PN -> 2-cell	2.4102299299534815	4-cell	-0.135697481725658	False
8-cell -> zygote/PN -> MII oocyte -> 4-cell -> morula -> 2-cell -> blastocyst	2.4109137068350797	4-cell	-0.135697481725658	False
zygote/PN -> morula -> 8-cell -> 4-cell -> MII oocyte -> 2-cell -> blastocyst	2.410966365284784	zygote/PN	-0.20091201350124943	False
2-cell -> morula -> 8-cell -> zygote/PN -> MII oocyte -> 4-cell -> blastocyst	2.413891311819159	2-cell	-0.2658915429166202	False
morula -> 8-cell -> 2-cell -> zygote/PN -> MII oocyte -> 4-cell -> blastocyst	2.416016501693092			False
blastocyst -> 4-cell -> zygote/PN -> 2-cell -> MII oocyte -> 8-cell -> morula	2.416078016270241	8-cell	-0.20068847739403312	False
blastocyst -> 4-cell -> zygote/PN -> morula -> MII oocyte -> 8-cell -> 2-cell	2.4190329698173754	zygote/PN	-0.20091201350124943	False
blastocyst -> 2-cell -> 4-cell -> 8-cell -> MII oocyte -> morula -> zygote/PN	2.421624875457659	MII oocyte	-0.16141955089898677	False
blastocyst -> 4-cell -> morula -> MII oocyte -> zygote/PN -> 2-cell -> 8-cell	2.422208290491235	4-cell	-0.135697481725658	False
4-cell -> zygote/PN -> morula -> 8-cell -> MII oocyte -> 2-cell -> blastocyst	2.422388086831403	zygote/PN	-0.20091201350124943	False
zygote/PN -> 4-cell -> 8-cell -> morula -> MII oocyte -> 2-cell -> blastocyst	2.422747589458491	8-cell	-0.20068847739403312	False
morula -> MII oocyte -> zygote/PN -> 8-cell -> 4-cell -> 2-cell -> blastocyst	2.4228615442926262			False
blastocyst -> 2-cell -> zygote/PN -> 8-cell -> 4-cell -> morula -> MII oocyte	2.423218405731762	4-cell	-0.135697481725658	False
blastocyst -> 4-cell -> 2-cell -> morula -> MII oocyte -> zygote/PN -> 8-cell	2.4235925474119515	2-cell	-0.2658915429166202	False
blastocyst -> zygote/PN -> MII oocyte -> morula -> 8-cell -> 2-cell -> 4-cell	2.425716546863781	MII oocyte	-0.16141955089898677	False
blastocyst -> 4-cell -> MII oocyte -> morula -> zygote/PN -> 2-cell -> 8-cell	2.426999141724216	MII oocyte	-0.16141955089898677	False
blastocyst -> 4-cell -> morula -> 2-cell -> 8-cell -> zygote/PN -> MII oocyte	2.427246515463917	4-cell	-0.135697481725658	False
zygote/PN -> 4-cell -> morula -> MII oocyte -> 8-cell -> 2-cell -> blastocyst	2.429169996703685	4-cell	-0.135697481725658	False
blastocyst -> 4-cell -> zygote/PN -> 8-cell -> 2-cell -> morula -> MII oocyte	2.4294221209198303	2-cell	-0.2658915429166202	False
blastocyst -> zygote/PN -> morula -> 8-cell -> 2-cell -> 4-cell -> MII oocyte	2.4312484402021166	zygote/PN	-0.20091201350124943	False
blastocyst -> 4-cell -> 8-cell -> morula -> 2-cell -> zygote/PN -> MII oocyte	2.4325858097403827	8-cell	-0.20068847739403312	False
blastocyst -> 8-cell -> 2-cell -> zygote/PN -> MII oocyte -> 4-cell -> morula	2.4329132596810785	4-cell	-0.135697481725658	False
8-cell -> zygote/PN -> MII oocyte -> morula -> 4-cell -> 2-cell -> blastocyst	2.433152673829391	MII oocyte	-0.16141955089898677	False
8-cell -> zygote/PN -> morula -> MII oocyte -> 4-cell -> 2-cell -> blastocyst	2.4356601108997893	zygote/PN	-0.20091201350124943	False
8-cell -> 4-cell -> MII oocyte -> zygote/PN -> morula -> 2-cell -> blastocyst	2.4396046156946407	zygote/PN	-0.20091201350124943	False
blastocyst -> 4-cell -> morula -> zygote/PN -> MII oocyte -> 2-cell -> 8-cell	2.440470455827302	4-cell	-0.135697481725658	False
blastocyst -> zygote/PN -> 4-cell -> 2-cell -> 8-cell -> morula -> MII oocyte	2.441146425342716	8-cell	-0.20068847739403312	False
blastocyst -> 8-cell -> zygote/PN -> MII oocyte -> 4-cell -> 2-cell -> morula	2.4415395925107823	2-cell	-0.2658915429166202	False
blastocyst -> 4-cell -> 2-cell -> zygote/PN -> 8-cell -> morula -> MII oocyte	2.4426801835697227	8-cell	-0.20068847739403312	False
blastocyst -> MII oocyte -> 4-cell -> zygote/PN -> 8-cell -> 2-cell -> morula	2.442916538079408	2-cell	-0.2658915429166202	False
blastocyst -> zygote/PN -> 8-cell -> 2-cell -> 4-cell -> MII oocyte -> morula	2.447301069175401	MII oocyte	-0.16141955089898677	False
zygote/PN -> MII oocyte -> morula -> 8-cell -> 2-cell -> 4-cell -> blastocyst	2.447440464712435	MII oocyte	-0.16141955089898677	False
blastocyst -> 4-cell -> 8-cell -> 2-cell -> morula -> MII oocyte -> zygote/PN	2.447845158648063	2-cell	-0.2658915429166202	False
blastocyst -> zygote/PN -> MII oocyte -> 4-cell -> 8-cell -> morula -> 2-cell	2.4482884707210797	8-cell	-0.20068847739403312	False
blastocyst -> 4-cell -> MII oocyte -> 2-cell -> zygote/PN -> morula -> 8-cell	2.4486729634180158	zygote/PN	-0.20091201350124943	False
blastocyst -> 2-cell -> zygote/PN -> 8-cell -> MII oocyte -> morula -> 4-cell	2.4490058228759777	MII oocyte	-0.16141955089898677	False
MII oocyte -> 4-cell -> 8-cell -> zygote/PN -> morula -> 2-cell -> blastocyst	2.449158712903315	zygote/PN	-0.20091201350124943	False
morula -> zygote/PN -> 8-cell -> MII oocyte -> 4-cell -> 2-cell -> blastocyst	2.451754343842489			False
blastocyst -> 4-cell -> 2-cell -> 8-cell -> zygote/PN -> morula -> MII oocyte	2.4519929195286267	zygote/PN	-0.20091201350124943	False
8-cell -> zygote/PN -> 4-cell -> MII oocyte -> morula -> 2-cell -> blastocyst	2.454177504797544	MII oocyte	-0.16141955089898677	False
blastocyst -> 4-cell -> 8-cell -> zygote/PN -> MII oocyte -> 2-cell -> morula	2.4542020879610322	2-cell	-0.2658915429166202	False
blastocyst -> zygote/PN -> 4-cell -> MII oocyte -> 8-cell -> 2-cell -> morula	2.454640400638348	2-cell	-0.2658915429166202	False
2-cell -> blastocyst -> 4-cell -> MII oocyte -> zygote/PN -> morula -> 8-cell	2.45545941352209	zygote/PN	-0.20091201350124943	False
blastocyst -> MII oocyte -> 4-cell -> 2-cell -> zygote/PN -> 8-cell -> morula	2.4561746007293	8-cell	-0.20068847739403312	False
4-cell -> 8-cell -> zygote/PN -> MII oocyte -> morula -> 2-cell -> blastocyst	2.4565917650230373	MII oocyte	-0.16141955089898677	False
blastocyst -> 2-cell -> MII oocyte -> morula -> zygote/PN -> 8-cell -> 4-cell	2.4579096991204126	MII oocyte	-0.16141955089898677	False
MII oocyte -> zygote/PN -> 8-cell -> 4-cell -> morula -> 2-cell -> blastocyst	2.4583351919094736	4-cell	-0.135697481725658	False
blastocyst -> zygote/PN -> 8-cell -> morula -> MII oocyte -> 4-cell -> 2-cell	2.458382844550419	8-cell	-0.20068847739403312	False
blastocyst -> MII oocyte -> zygote/PN -> 4-cell -> 2-cell -> morula -> 8-cell	2.459435733942675	2-cell	-0.2658915429166202	False
blastocyst -> MII oocyte -> zygote/PN -> morula -> 8-cell -> 2-cell -> 4-cell	2.4598249320338836	zygote/PN	-0.20091201350124943	False
blastocyst -> 2-cell -> zygote/PN -> morula -> MII oocyte -> 8-cell -> 4-cell	2.4598864031632255	zygote/PN	-0.20091201350124943	False
morula -> zygote/PN -> MII oocyte -> 8-cell -> 4-cell -> 2-cell -> blastocyst	2.4601274870593386			False
blastocyst -> 4-cell -> 2-cell -> morula -> zygote/PN -> MII oocyte -> 8-cell	2.4608584901786643	2-cell	-0.2658915429166202	False
blastocyst -> MII oocyte -> zygote/PN -> 4-cell -> 8-cell -> 2-cell -> morula	2.4612009252740212	2-cell	-0.2658915429166202	False
blastocyst -> 4-cell -> zygote/PN -> morula -> 8-cell -> MII oocyte -> 2-cell	2.4633326850597874	zygote/PN	-0.20091201350124943	False
blastocyst -> 4-cell -> MII oocyte -> 8-cell -> zygote/PN -> 2-cell -> morula	2.463416234774342	2-cell	-0.2658915429166202	False
blastocyst -> 2-cell -> zygote/PN -> morula -> 4-cell -> 8-cell -> MII oocyte	2.4643273468316487	zygote/PN	-0.20091201350124943	False
blastocyst -> MII oocyte -> 4-cell -> 2-cell -> 8-cell -> zygote/PN -> morula	2.4654873366882044	zygote/PN	-0.20091201350124943	False
blastocyst -> 4-cell -> MII oocyte -> 2-cell -> morula -> 8-cell -> zygote/PN	2.466899877248461	2-cell	-0.2658915429166202	False
morula -> 8-cell -> 2-cell -> blastocyst -> 4-cell -> zygote/PN -> MII oocyte	2.467178110115572			False
MII oocyte -> zygote/PN -> 2-cell -> 8-cell -> morula -> 4-cell -> blastocyst	2.468389896666706	8-cell	-0.20068847739403312	False
blastocyst -> 2-cell -> MII oocyte -> 8-cell -> zygote/PN -> morula -> 4-cell	2.4689827923453045	zygote/PN	-0.20091201350124943	False
8-cell -> 4-cell -> zygote/PN -> MII oocyte -> morula -> 2-cell -> blastocyst	2.4695112574617943	MII oocyte	-0.16141955089898677	False
blastocyst -> 8-cell -> morula -> 4-cell -> MII oocyte -> zygote/PN -> 2-cell	2.4695141911700187	8-cell	-0.20068847739403312	False
blastocyst -> 4-cell -> MII oocyte -> morula -> 2-cell -> 8-cell -> zygote/PN	2.470648963960001	MII oocyte	-0.16141955089898677	False
blastocyst -> zygote/PN -> MII oocyte -> 2-cell -> 4-cell -> 8-cell -> morula	2.4733537534639387	8-cell	-0.20068847739403312	False
zygote/PN -> 4-cell -> morula -> 8-cell -> MII oocyte -> 2-cell -> blastocyst	2.473469711946097	4-cell	-0.135697481725658	False
morula -> MII oocyte -> 8-cell -> zygote/PN -> 4-cell -> 2-cell -> blastocyst	2.4747719245472943			False
blastocyst -> 4-cell -> zygote/PN -> morula -> MII oocyte -> 2-cell -> 8-cell	2.4753110455975413	zygote/PN	-0.20091201350124943	False
blastocyst -> 4-cell -> MII oocyte -> 8-cell -> 2-cell -> morula -> zygote/PN	2.47532147079744	2-cell	-0.2658915429166202	False
blastocyst -> MII oocyte -> 4-cell -> 2-cell -> 8-cell -> morula -> zygote/PN	2.4753219126613852	8-cell	-0.20068847739403312	False
morula -> 8-cell -> 2-cell -> blastocyst -> 4-cell -> MII oocyte -> zygote/PN	2.4758115172264685			False
blastocyst -> 8-cell -> 2-cell -> zygote/PN -> 4-cell -> MII oocyte -> morula	2.476177057643543	MII oocyte	-0.16141955089898677	False
blastocyst -> MII oocyte -> zygote/PN -> 8-cell -> 2-cell -> 4-cell -> morula	2.4765470547274697	4-cell	-0.135697481725658	False
blastocyst -> zygote/PN -> MII oocyte -> 8-cell -> 2-cell -> 4-cell -> morula	2.479776160709133	4-cell	-0.135697481725658	False
blastocyst -> zygote/PN -> 2-cell -> 4-cell -> MII oocyte -> 8-cell -> morula	2.4825679002772487	8-cell	-0.20068847739403312	False
MII oocyte -> morula -> zygote/PN -> 8-cell -> 4-cell -> 2-cell -> blastocyst	2.4830100475891306	MII oocyte	-0.16141955089898677	False
4-cell -> MII oocyte -> 8-cell -> zygote/PN -> morula -> 2-cell -> blastocyst	2.484139625557466	zygote/PN	-0.20091201350124943	False
2-cell -> blastocyst -> 4-cell -> zygote/PN -> MII oocyte -> morula -> 8-cell	2.485366055289244	MII oocyte	-0.16141955089898677	False
blastocyst -> 2-cell -> MII oocyte -> morula -> 4-cell -> 8-cell -> zygote/PN	2.485506874027261	MII oocyte	-0.16141955089898677	False
8-cell -> MII oocyte -> zygote/PN -> morula -> 4-cell -> 2-cell -> blastocyst	2.4859455310058345	zygote/PN	-0.20091201350124943	False
blastocyst -> 4-cell -> zygote/PN -> 8-cell -> morula -> 2-cell -> MII oocyte	2.4881351563842045	8-cell	-0.20068847739403312	False
blastocyst -> 4-cell -> 8-cell -> MII oocyte -> zygote/PN -> 2-cell -> morula	2.488661231416356	2-cell	-0.2658915429166202	False
blastocyst -> MII oocyte -> zygote/PN -> 2-cell -> 4-cell -> 8-cell -> morula	2.4891284249129217	8-cell	-0.20068847739403312	False
morula -> 8-cell -> 2-cell -> MII oocyte -> zygote/PN -> 4-cell -> blastocyst	2.4898502355315277			False
8-cell -> 2-cell -> blastocyst -> 4-cell -> MII oocyte -> zygote/PN -> morula	2.489951173170394	zygote/PN	-0.20091201350124943	False
blastocyst -> MII oocyte -> zygote/PN -> 8-cell -> morula -> 4-cell -> 2-cell	2.4899837926501243	8-cell	-0.20068847739403312	False
blastocyst -> 8-cell -> morula -> 2-cell -> 4-cell -> zygote/PN -> MII oocyte	2.491327863344691	8-cell	-0.20068847739403312	False
MII oocyte -> zygote/PN -> morula -> 8-cell -> 2-cell -> blastocyst -> 4-cell	2.4919596266916413	zygote/PN	-0.20091201350124943	False
blastocyst -> 4-cell -> zygote/PN -> 2-cell -> morula -> 8-cell -> MII oocyte	2.492725613592888	2-cell	-0.2658915429166202	False
blastocyst -> zygote/PN -> MII oocyte -> 8-cell -> morula -> 4-cell -> 2-cell	2.493212898631787	8-cell	-0.20068847739403312	False
MII oocyte -> 8-cell -> zygote/PN -> morula -> 4-cell -> 2-cell -> blastocyst	2.4940831408140225	zygote/PN	-0.20091201350124943	False
blastocyst -> zygote/PN -> MII oocyte -> morula -> 8-cell -> 4-cell -> 2-cell	2.4947926493384793	MII oocyte	-0.16141955089898677	False
blastocyst -> 4-cell -> zygote/PN -> 2-cell -> MII oocyte -> morula -> 8-cell	2.4956782269580544	MII oocyte	-0.16141955089898677	False
blastocyst -> 4-cell -> 8-cell -> zygote/PN -> MII oocyte -> morula -> 2-cell	2.4975363632514216	MII oocyte	-0.16141955089898677	False
8-cell -> MII oocyte -> 4-cell -> zygote/PN -> morula -> 2-cell -> blastocyst	2.4984756053967097	zygote/PN	-0.20091201350124943	False
blastocyst -> 4-cell -> MII oocyte -> 8-cell -> morula -> 2-cell -> zygote/PN	2.498673719152862	8-cell	-0.20068847739403312	False
blastocyst -> 8-cell -> morula -> 2-cell -> 4-cell -> MII oocyte -> zygote/PN	2.499961270455588	8-cell	-0.20068847739403312	False
blastocyst -> 8-cell -> morula -> MII oocyte -> 4-cell -> zygote/PN -> 2-cell	2.50192827000757	8-cell	-0.20068847739403312	False
8-cell -> MII oocyte -> zygote/PN -> 4-cell -> morula -> 2-cell -> blastocyst	2.5021079623559537	4-cell	-0.135697481725658	False
blastocyst -> MII oocyte -> 4-cell -> zygote/PN -> 8-cell -> morula -> 2-cell	2.5025138670409994	8-cell	-0.20068847739403312	False
blastocyst -> 8-cell -> 2-cell -> MII oocyte -> 4-cell -> zygote/PN -> morula	2.50311463656027	zygote/PN	-0.20091201350124943	False
blastocyst -> zygote/PN -> 2-cell -> 8-cell -> morula -> MII oocyte -> 4-cell	2.5040557361636218	8-cell	-0.20068847739403312	False
2-cell -> morula -> 8-cell -> MII oocyte -> zygote/PN -> 4-cell -> blastocyst	2.505085567340033	2-cell	-0.2658915429166202	False
blastocyst -> 4-cell -> 8-cell -> morula -> 2-cell -> MII oocyte -> zygote/PN	2.5065581941124373	8-cell	-0.20068847739403312	False
blastocyst -> 8-cell -> 2-cell -> MII oocyte -> zygote/PN -> 4-cell -> morula	2.5067469935195144	4-cell	-0.135697481725658	False
blastocyst -> zygote/PN -> 2-cell -> 8-cell -> morula -> 4-cell -> MII oocyte	2.507080192431559	8-cell	-0.20068847739403312	False
blastocyst -> 4-cell -> 2-cell -> zygote/PN -> morula -> 8-cell -> MII oocyte	2.5080543362926977	zygote/PN	-0.20091201350124943	False
