gene	tt2iLGo_A485_effect	tt2iLGo_A485_abs_effect	tt2iLGo_A485_p	TSC_A485_effect	TSC_A485_abs_effect	TSC_A485_p	tt2iLGo_dmAKG_effect	tt2iLGo_dmAKG_abs_effect	tt2iLGo_dmAKG_p	TSC_dmAKG_effect	TSC_dmAKG_abs_effect	TSC_dmAKG_p	A485_mean_abs_effect	dmAKG_mean_abs_effect	max_abs_effect	mean_abs_effect_all	mean_logcpm	n_human_dmr	age_weight_5yr	contribution_8cell_to_morula	weight_norm_matched	is_csb
ABCE1P1	0.1266332970725279	0.1266332970725279	0.8022639383595943	-0.14940741263360433	0.14940741263360433	0.49999999999999956	0.6338635848532359	0.6338635848532359	0.21485660762041345	0.015861061598534287	0.015861061598534287	0.9551097238932744	0.13802035485306613	0.3248623232258851	0.6338635848532359	0.28893023129858425	0.9287797709513533					False
ABCE1P2	-0.369796443730126	0.369796443730126	0.1308844095346914	0.10198721939521815	0.10198721939521815	0.8634340832783904	0.7824500442525538	0.7824500442525538	0.30761916388738386	0.23389471535055995	0.23389471535055995	0.5085214152153652	0.23589183156267207	0.5081723798015569	0.7824500442525538	0.4306632397636059	1.138046864536979					False
ABCE1P3	-0.19483259493517946	0.19483259493517946	0.45213134731574994	0.046089097087313124	0.046089097087313124	0.9141919606436435	0.31288774333732206	0.31288774333732206	0.3013868838708632	0.40633941627220693	0.40633941627220693	0.18516932914675688	0.12046084601124629	0.3596135798047645	0.40633941627220693	0.26379467053146277	0.2937990114682426					False
ABCF1	0.1367601923022317	0.1367601923022317	0.23665556880966454	-0.09235071048795973	0.09235071048795973	0.42245626750518717	-0.06650830320123902	0.06650830320123902	0.4724733265840501	0.004454068044978499	0.004454068044978499	0.9121854839358464	0.11455545139509571	0.03548118562310876	0.1367601923022317	0.08383858619383501	9.816181531614095					False
ABCF2	-0.03111598593801901	0.03111598593801901	0.5436588107716083	-0.08979915309007236	0.08979915309007236	0.45233368588242073	0.188004786763039	0.188004786763039	0.25123712657241776	-0.050453728091854444	0.050453728091854444	0.007728743597086726	0.060457569514045684	0.11922925742744672	0.188004786763039	0.10386646679821661	7.457880250940024					False
ABCF2-H2BK1	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
ABCF2P1	-0.04333224690681903	0.04333224690681903	0.9653542579574017	-0.5101402672366045	0.5101402672366045	0.28728669623152825	0.06593929556792871	0.06593929556792871	0.7667110110868445	0.14235020416662506	0.14235020416662506	0.49999999999999956	0.2767362570717118	0.10414474986727688	0.5101402672366045	0.23611189829336723	0.38401073919125267					False
ABCF2P2	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
ABCF3	0.2785205665947217	0.2785205665947217	0.050946482111027015	-0.08973270771664055	0.08973270771664055	0.25476605708395983	0.26662513927891496	0.26662513927891496	0.32595645243478	-0.1887796488743021	0.1887796488743021	0.2526034191933572	0.18412663715568112	0.22770239407660853	0.2785205665947217	0.21628680861308439	8.87865862789441					False
ABCG1	-0.19901970103666056	0.19901970103666056	0.17863299460951673	-0.08317504926872399	0.08317504926872399	0.6879798677182742	-0.2937598222086084	0.2937598222086084	0.7688574390902658	-0.28291102253170664	0.28291102253170664	0.5736929436974798	0.14109737515269227	0.2883354223701575	0.2937598222086084	0.22600831639673682	4.000212916138833					False
ABCG2	0.6885115296522324	0.6885115296522324	0.3111860397077744	1.9623640530499706	1.9623640530499706	0.10696091683344214	1.2409250038701103	1.2409250038701103	0.33361417436655694	2.1593390216645503	2.1593390216645503	0.12466917774522558	1.3254377913511015	1.7001320127673303	2.1593390216645503	1.6051497762885494	7.271033873081504					False
ABCG4	0.9056651218720861	0.9056651218720861	0.3432009910185867	-1.3958660399343814	1.3958660399343814	0.11289676429114298	-0.863435004794936	0.863435004794936	0.39471555557196497	-1.2915394847301198	1.2915394847301198	0.1418775969882614	1.1507655809032338	1.0774872447625279	1.3958660399343814	1.1543749309902382	2.6423527522016865					False
ABCG5	1.1709999783255323	1.1709999783255323	0.040368611495064426	0.16772010521850414	0.16772010521850414	0.4202613061316444	0.79975199208197	0.79975199208197	0.17628284237769817	0.15668370933946185	0.15668370933946185	0.7493011997929633	0.6693600417720182	0.47821785071071593	1.1709999783255323	0.6591048079676766	0.5396833993692052					False
ABCG8	0.49862423984434706	0.49862423984434706	0.10266293284812529	-0.7729377827065169	0.7729377827065169	0.18162913436694236	0.9202109671039219	0.9202109671039219	0.19197730970152643	-0.14021972671556326	0.14021972671556326	0.8957168203762524	0.635781011275432	0.5302153469097426	0.9202109671039219	0.631171434522778	0.6329509246400445					False
ABHD1	0.2964133255300623	0.2964133255300623	0.0009426368266664343	-0.5382579730688724	0.5382579730688724	0.13344208140859606	0.7018883774146853	0.7018883774146853	0.0622907485718892	-0.19355360724982681	0.19355360724982681	0.6698471153079777	0.4173356492994673	0.4477209923322561	0.7018883774146853	0.47100832890140787	0.2915262291392094					False
ABHD10	0.9183759368598965	0.9183759368598965	0.0009235088567076254	-0.08408694278851492	0.08408694278851492	0.1696589726214483	0.41808085850701104	0.41808085850701104	0.3069888427210608	-0.2547125869253275	0.2547125869253275	0.134126478731333	0.5012314398242057	0.33639672271616927	0.9183759368598965	0.4901800606401459	7.239267546395434					False
ABHD11	-0.08113772557562626	0.08113772557562626	0.7599621766920464	0.44890788422793104	0.44890788422793104	0.1813429478232026	0.46054104118189265	0.46054104118189265	0.12861826245604197	0.5761160570468711	0.5761160570468711	0.15904927676917846	0.26502280490177865	0.5183285491143819	0.5761160570468711	0.4180243027279075	6.500336738958811					False
ABHD12	-0.26715777168810284	0.26715777168810284	0.05612536794116683	-0.21720300010404436	0.21720300010404436	0.2653763209574946	0.37650340405073557	0.37650340405073557	0.3627906300713155	-0.07790132353343893	0.07790132353343893	0.383762329060656	0.2421803858960736	0.22720236379208725	0.37650340405073557	0.2549502361593169	8.826515353469976					False
ABHD12B	-0.16860036320232474	0.16860036320232474	0.5472774298836706	-1.2382410278885079	1.2382410278885079	0.12368938432000923	0.14835246326335394	0.14835246326335394	0.696866711523121	-2.3961792857415407	2.3961792857415407	0.15356896255115643	0.7034206955454163	1.2722658745024473	2.3961792857415407	1.1890341422693045	8.893269473750696					False
ABHD13	0.25539002864956295	0.25539002864956295	0.1857549333646491	0.1453666931554114	0.1453666931554114	0.2098309071153111	0.01545506919070494	0.01545506919070494	0.9320571181973571	-0.06388137850504716	0.06388137850504716	0.32735813566321037	0.20037836090248717	0.03966822384787605	0.25539002864956295	0.1393613975572361	6.6043669613706815					False
ABHD14A	0.9111549272854924	0.9111549272854924	0.10381326511496587	-1.283508398221399	1.283508398221399	0.09978910218507649	0.6386112350269557	0.6386112350269557	0.20845660591384121	-0.8098084041044324	0.8098084041044324	0.12074924170471076	1.0973316627534457	0.7242098195656941	1.283508398221399	0.9640189778826883	1.6162495151384466					False
ABHD14A-ACY1	-0.32939026067199145	0.32939026067199145	0.49999999999999956	0.0	0.0		0.0	0.0		0.0	0.0		0.16469513033599573	0.0	0.32939026067199145	0.11763937881142551	0.04117378258399893					False
ABHD14B	0.025827325494560682	0.025827325494560682	0.8273464569599283	-0.38457651463003106	0.38457651463003106	0.16820512509816946	0.06901567933947828	0.06901567933947828	0.902852745032167	-0.3065548640808595	0.3065548640808595	0.13187509092550656	0.20520192006229587	0.1877852717101689	0.38457651463003106	0.22336258427820363	5.894750686939952					False
ABHD15	0.16043620170476558	0.16043620170476558	0.6309590818671904	-0.06799892621139048	0.06799892621139048	0.7989191012339333	-0.21578414476424168	0.21578414476424168	0.22167211914908624	-0.32708759060275305	0.32708759060275305	0.14174166828392765	0.11421756395807803	0.27143586768349737	0.32708759060275305	0.21200684078963988	5.245489192643262					False
ABHD15-AS1	0.0	0.0		-0.47153847687880135	0.47153847687880135	0.13975886029226872	0.42262144495512644	0.42262144495512644	0.21949579066698968	0.261185864036967	0.261185864036967	0.49999999999999956	0.23576923843940067	0.3419036544960467	0.47153847687880135	0.31493673652644905	0.2520600279153708					False
ABHD16A	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
ABHD16B	0.27072165923481	0.27072165923481	0.49999999999999956	-0.13145779080674705	0.13145779080674705	0.49999999999999956	0.0	0.0		-0.13753239046448235	0.13753239046448235	0.49999999999999956	0.20108972502077854	0.06876619523224117	0.27072165923481	0.1543270599991242	0.06746398006325494					False
ABHD16B-AS1	-0.24671367019733914	0.24671367019733914	0.35294717386861246	-0.44938516851697674	0.44938516851697674	0.22714549937391987	-0.04630879835300483	0.04630879835300483	0.8399920964596128	-0.6620998200271977	0.6620998200271977	0.2702278127657712	0.34804941935715794	0.35420430919010126	0.6620998200271977	0.395551572238425	4.2763489872465925					False
ABHD17A	0.13297316151014016	0.13297316151014016	0.427009464565207	0.2955542227314609	0.2955542227314609	0.225097551142886	-0.059466262384457735	0.059466262384457735	0.38920954172707894	0.4773509844921229	0.4773509844921229	0.0642337004142135	0.21426369212080054	0.2684086234382903	0.4773509844921229	0.2750525615956279	8.751715952136195					False
ABHD17AP1	0.6604798996375973	0.6604798996375973	0.12361674733206868	-0.14038537817358931	0.14038537817358931	0.49859769782221675	-0.4876666291188221	0.4876666291188221	0.14755552777023195	0.16601116144366498	0.16601116144366498	0.6188282171126894	0.40043263890559333	0.32683889528124355	0.6604798996375973	0.4060420717425869	0.3609759252563731					False
ABHD17AP3	-0.20581364236941213	0.20581364236941213	0.7524009024343281	0.15869807075848913	0.15869807075848913	0.49999999999999956	0.5481694358140798	0.5481694358140798	0.22423300429612106	-0.5888984709750165	0.5888984709750165	0.08904245894855845	0.18225585656395063	0.5685339533945482	0.5888984709750165	0.4058954144072161	0.32353789581448855					False
ABHD17AP4	0.6967491965042054	0.6967491965042054	0.33170590335820055	-0.18913178503491374	0.18913178503491374	0.49967201490720736	-0.13759858745723108	0.13759858745723108	0.5310455908021816	0.22930138135453343	0.22930138135453343	0.6448412436114181	0.44294049076955955	0.18344998440588225	0.6967491965042054	0.3679886602900759	0.30389739191680454					False
ABHD17AP5	0.2964133255300623	0.2964133255300623	0.0009426368266664343	-0.14940741263360433	0.14940741263360433	0.49999999999999956	0.01849814581235326	0.01849814581235326	0.9358183569013511	0.0	0.0		0.22291036908183331	0.00924907290617663	0.2964133255300623	0.141841664499156	0.09153752554442485					False
ABHD17AP6	0.3215688668258871	0.3215688668258871	0.535979316342104	-0.12216713268186224	0.12216713268186224	0.5816915530099254	0.3478472397009582	0.3478472397009582	0.38884824244748334	-0.34027688140557555	0.34027688140557555	0.34509236017272127	0.22186799975387467	0.3440620605532669	0.3478472397009582	0.292233917231769	0.3519733605684887					False
ABHD17AP7	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
ABHD17AP8	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
ABHD17AP9	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
ABHD17B	-0.27318712378041354	0.27318712378041354	0.16853362025852003	0.03851131099987004	0.03851131099987004	0.44934383458025795	-0.1979725957779781	0.1979725957779781	0.32120589278662426	-0.3497839473122797	0.3497839473122797	0.30442189334192127	0.1558492173901418	0.2738782715451289	0.3497839473122797	0.23413805915972738	7.597374465579884					False
ABHD17C	-0.3494606755679017	0.3494606755679017	0.04971937535841481	0.259342539837518	0.259342539837518	0.328562671179615	0.14335162855360828	0.14335162855360828	0.19228214317063547	0.2538040994430597	0.2538040994430597	0.12879620251039992	0.30440160770270985	0.198577863998334	0.3494606755679017	0.26548558438157616	6.935682403584221					False
ABHD18	0.42660442895023465	0.42660442895023465	0.05216270307121314	-0.23865966586310794	0.23865966586310794	0.030941237219916953	-0.132338514545836	0.132338514545836	0.018673563762288237	-0.4110258817315424	0.4110258817315424	0.048805227790596685	0.3326320474066713	0.2716821981386892	0.42660442895023465	0.31993530936947373	7.191639545560867					False
ABHD2	0.4443941509453513	0.4443941509453513	0.042973254972198484	0.2445672534843979	0.2445672534843979	0.18281010887918805	-0.10680886347736518	0.10680886347736518	0.3052306751710154	0.19644873044897793	0.19644873044897793	0.2693213065315744	0.3444807022148746	0.15162879696317155	0.4443941509453513	0.27610323549706994	8.353563130905286					False
ABHD3	0.45023804397088885	0.45023804397088885	0.09288042184575043	-0.08828304342040472	0.08828304342040472	0.505921517572362	0.3716524664217884	0.3716524664217884	0.14814950327061657	-0.0453958469563549	0.0453958469563549	0.4395121346782964	0.2692605436956468	0.20852415668907165	0.45023804397088885	0.2690845921607206	6.468873944502212					False
ABHD4	0.4983690656751616	0.4983690656751616	0.06634989622680977	-0.1770278790401374	0.1770278790401374	0.4642427574853404	0.7185572993129385	0.7185572993129385	0.05437485463214259	-0.5236707332116675	0.5236707332116675	0.021557369772012846	0.3376984723576495	0.621114016262303	0.7185572993129385	0.5135706807389708	6.860845684784674					False
ABHD5	-0.4106425789100294	0.4106425789100294	0.04420649234690658	-0.07984125807907816	0.07984125807907816	0.39274969558404077	-0.05875261284596789	0.05875261284596789	0.746414997413926	0.07275884974663693	0.07275884974663693	0.4093557198189135	0.2452419184945538	0.06575573129630241	0.4106425789100294	0.1919479326117997	7.001189260735744					False
ABHD6	-0.4429909919214339	0.4429909919214339	0.02534244406265532	-0.5547758914423708	0.5547758914423708	0.05688514495555498	0.4441740672266654	0.4441740672266654	0.01729289550563047	-0.6953793478814898	0.6953793478814898	0.005077276760452322	0.49888344168190235	0.5697767075540776	0.6953793478814898	0.5573371136556328	5.999475745468224					False
ABHD8	0.7910650263289867	0.7910650263289867	0.25442411154234834	-0.0009603013764261092	0.0009603013764261092	0.9936788856566066	0.16750859651293393	0.16750859651293393	0.6245713926015088	0.5354068025775325	0.5354068025775325	0.2100862709102714	0.3960126638527064	0.3514576995452332	0.7910650263289867	0.43335373093182933	3.8556570575565363					False
ABI1	0.35263374328018315	0.35263374328018315	0.13585839514876683	0.07773591337311281	0.07773591337311281	0.1735282071990324	0.07089157084835396	0.07089157084835396	0.5330192949386849	0.1824138043436614	0.1824138043436614	0.2741809577157094	0.21518482832664798	0.12665268759600767	0.35263374328018315	0.19687804157830716	7.43934856469572					False
ABI1P1	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
ABI2	0.04624034321070436	0.04624034321070436	0.44699274462128624	-0.14438377886243892	0.14438377886243892	0.19735168255403412	0.17866244157497846	0.17866244157497846	0.44262250915390655	-0.21770365232296562	0.21770365232296562	0.0010637763557665564	0.09531206103657164	0.19818304694897204	0.21770365232296562	0.15688413946851382	8.46683209838251					False
ABI3	0.32713350131133057	0.32713350131133057	0.5667623547626237	-0.8973873229154901	0.8973873229154901	0.09994893652867466	-0.19143213254890412	0.19143213254890412	0.6129628503271618	-1.4889324019467405	1.4889324019467405	0.0779708302965969	0.6122604121134103	0.8401822672478223	1.4889324019467405	0.8351800628614912	1.4552879872566198					False
ABI3BP	-0.29707532764535505	0.29707532764535505	0.535698690181865	0.14047982526676206	0.14047982526676206	0.49999999999999956	-0.23810144670302824	0.23810144670302824	0.8080953308559771	0.34015371720038234	0.34015371720038234	0.30043088595161477	0.21877757645605855	0.2891275819517053	0.34015371720038234	0.26626702748909625	0.8993967916192462					False
ABITRAM	0.2650308471633114	0.2650308471633114	0.053409830598416065	0.3724706220776728	0.3724706220776728	0.03293531682116625	0.6709569837258895	0.6709569837258895	0.04772743103618438	0.09357490319070827	0.09357490319070827	0.37323563610021737	0.3187507346204921	0.3822659434582989	0.6709569837258895	0.39628671685175176	6.348691210154795					False
ABITRAMP1	-0.18333528074130903	0.18333528074130903	0.49999999999999956	0.0	0.0		0.0	0.0		0.0	0.0		0.09166764037065452	0.0	0.18333528074130903	0.06547688597903893	0.02291691009266363					False
ABL1	0.19632567522078048	0.19632567522078048	0.16978069479095337	0.04811830614945656	0.04811830614945656	0.042953252382717695	0.19988063304374393	0.19988063304374393	0.16226345639050416	0.08583474424965054	0.08583474424965054	0.4513084668291461	0.12222199068511852	0.14285768864669723	0.19988063304374393	0.14215995300559875	9.791686613873956					False
ABL2	0.11821805239744787	0.11821805239744787	0.3482744202156274	0.1367332158801604	0.1367332158801604	0.4031622355687883	0.40255025903896513	0.40255025903896513	0.1851355025557125	0.07651397830653739	0.07651397830653739	0.7048157467508214	0.12747563413880414	0.23953211867275126	0.40255025903896513	0.21479621678194732	7.864683441417599					False
