z1,z2,FK_x,FK_y,Fentry_x,Fentry_y,Fexit_x,Fexit_y,Fzga_x,Fzga_y,Fwrong_exit_x,Fwrong_exit_y,gM,g8,gB
2.3000000000000007,-4.0,-1.488124693329518,1.7106753612380177,-0.1991350602048711,0.053545443066317394,-0.005861582620346595,-0.002873425061057275,0.080567982443962,0.054822222672130216,0.005861582620346595,0.002873425061057275,0.006527995281610996,0.20620835743500007,5.9482698552031926e-08
2.4000000000000004,-4.0,-1.532014693329518,1.7106753612380177,-0.19079119442327452,0.05130186029539886,-0.005190516856178241,-0.0025444597782536896,0.07555585707233697,0.05141173819866116,0.005190516856178241,0.0025444597782536896,0.005780634982203895,0.19756811670737032,3.98096968909395e-08
2.5,-4.0,-1.5759046933295178,1.7106753612380177,-0.18262030022945755,0.04910478786924843,-0.004586173363041052,-0.0022482026321649405,0.07078706614840076,0.04816682986189472,0.004586173363041052,0.0022482026321649405,0.005107582715060623,0.18910699153559626,2.6480548667870857e-08
2.6000000000000005,-4.0,-1.619794693329518,1.7106753612380177,-0.1746304231767723,0.04695638915738277,-0.004043286132893301,-0.0019820721562385808,0.06625517688339104,0.04508312049155515,0.004043286132893301,0.0019820721562385808,0.00450297377130034,0.18083331325188876,1.7506728157358696e-08
2.7,-4.0,-1.6636846933295177,1.7106753612380177,-0.1668287473349242,0.04485859588490848,-0.003556826098027089,-0.0017436030351968789,0.061953500663436,0.04215605884199964,0.003556826098027089,0.0017436030351968789,0.003961207320499861,0.17275452110482684,1.1503311952768737e-08
2.8000000000000007,-4.0,-1.707574693329518,1.7106753612380177,-0.1592216058189591,0.042813110963662235,-0.0031220146349812557,-0.001530452724832918,0.057875134433689836,0.039380947751919256,0.0031220146349812557,0.001530452724832918,0.003476961449887917,0.16487717316233536,7.512434648657337e-09
2.9000000000000004,-4.0,-1.751464693329518,1.7106753612380177,-0.15181449487123824,0.04082141227871423,-0.0027343328751750916,-0.001340406016205965,0.05401300041725145,0.036752971170948515,0.0027343328751750916,0.001340406016205965,0.003045203533519651,0.15720696089385325,4.876165272810493e-09
3.0,-4.0,-1.7953546933295177,1.7106753612380177,-0.14461209125797955,0.03888475736612567,-0.002389527211117208,-0.0011713777348576365,0.050359884054323435,0.034267219975243214,0.002389527211117208,0.0011713777348576365,0.0026611963644951335,0.14974872718480167,3.1456907676612234e-09
3.1000000000000005,-4.0,-1.839244693329518,1.7106753612380177,-0.13761827273080374,0.03700418891485559,-0.0020836113947763674,-0.0010214137694609345,0.04690847006618898,0.0319187165070967,0.0020836113947763674,0.0010214137694609345,0.002320500491897316,0.14250648752492626,2.0169425993972855e-09
3.2,-4.0,-1.8831346933295179,1.7106753612380177,-0.13083614129497975,0.03518054102336133,-0.0018128656249614696,-0.00088869062444189,0.043651376567152754,0.029702437786299548,0.0018128656249614696,0.00088869062444189,0.002018973204414796,0.13548345410303295,1.2853190670354855e-09
3.3000000000000007,-4.0,-1.927024693329518,1.7106753612380177,-0.12426804901966437,0.033414446139716045,-0.0015738330142622832,-0.0007715136880273391,0.040581187165500465,0.027613337353133493,0.0015738330142622832,0.0007715136880273391,0.0017527645956034133,0.12868206253400996,8.140822056520012e-10
3.4000000000000004,-4.0,-1.9709146933295179,1.7106753612380177,-0.117915626121342,0.03170634261296716,-0.0013633138141856853,-0.0006683144013305907,0.03769048101166787,0.02564636571455073,0.0013633138141856853,0.0006683144013305907,0.0015183111324690336,0.12210400093979404,5.124664922913369e-10
3.5,-4.0,-2.0148046933295176,1.7106753612380177,-0.11177981104979418,0.030056482782955272,-0.0011783577605170925,-0.0005776465059467048,0.03497186076808371,0.02379648937616289,0.0011783577605170925,0.0005776465059467048,0.0013123271305609328,0.1157502411039967,3.206288423207134e-10
