z1,z2,in_morula_basin,in_8cell_basin,in_blast_basin,dist_morula,dist_8cell,dist_blast
1.3000000000000007,-4.0,0,0,0,5.981162956966695,4.990717924202481,6.504877428644617
1.4000000000000004,-4.0,0,0,0,6.056333236455316,5.0589273370413705,6.589739975816639
1.5,-4.0,0,0,0,6.132212832591189,5.128179618926492,6.675021762965386
1.6000000000000005,-4.0,0,0,0,6.208775739016413,5.1984330914691625,6.760706924815423
1.7000000000000002,-4.0,0,0,0,6.285996987797683,5.269647712038274,6.846780317085752
1.8000000000000007,-4.0,0,0,0,6.363852613299925,5.341785039806336,6.933227480590734
1.9000000000000004,-4.0,0,0,0,6.442319616179178,5.4148081973424835,7.020034607094484
2.0,-4.0,0,0,0,6.521375927686561,5.488681828683087,7.107188506856271
2.1000000000000005,-4.0,0,0,0,6.601000374444204,5.563372054700683,7.194676577802198
2.2,-4.0,0,0,0,6.681172643826475,5.63884642648947,7.282486776257215
2.3000000000000007,-4.0,0,0,0,6.761873250055638,5.715073877391407,7.370607589171119
2.4000000000000004,-4.0,0,0,0,6.8430835010995406,5.792024674200742,7.459028007772363
2.5,-4.0,0,0,0,6.924785466440349,5.869670368006945,7.547737502584348
2.6000000000000005,-4.0,0,0,0,7.006961945766955,5.947983745065833,7.636725999739934
2.7,-4.0,0,0,0,7.089596438629561,6.026938778026199,7.725983858531517
2.8000000000000007,-4.0,0,0,0,7.172673115082809,6.106510577783723,7.815501850135743
2.9000000000000004,-4.0,0,0,0,7.256176787333289,6.186675346184983,7.90527113745385
3.0,-4.0,0,0,0,7.340092882398505,6.267410329761539,7.995283256010794
3.1000000000000005,-4.0,0,0,0,7.424407415776692,6.348693774636656,8.085530095858417
3.2,-4.0,0,0,0,7.509106966120717,6.430504882714794,8.17600388443021
3.3000000000000007,-4.0,0,0,0,7.594178650903956,6.51282376923615,8.266697170297432
3.4000000000000004,-4.0,0,0,0,7.679610103061754,6.5956314217545495,8.35760280777863
3.5,-4.0,0,0,0,7.765389448588583,6.6789096605766805,8.448713942356841
3.6000000000000005,-4.0,0,0,0,7.8515052850681855,6.762641100683453,8.540023996860931
3.7,-4.0,0,0,0,7.937946661111826,6.846809115139816,8.631526658369667
3.8000000000000007,-4.0,0,0,0,8.024703056678119,6.931397799987405,8.723215865799258
